split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
2,2e-06,86,512,0.5144927536231884,12355.20984299517,88.5030193236715,0.4897823339371981,0.517512077294686,13838.629830917875,98,0.4898348176328502,0.0,0.9214975845410628
2,2.25e-06,86,512,0.5141908212560387,12290.70229468599,87.8209541062802,0.4865367410929952,0.5178140096618358,12582.180253623188,89,0.48950410409118356,0.0,0.9429347826086957
2,2.5e-06,84,512,0.5147946859903382,11975.063707729469,85.41304347826087,0.48485702672101444,0.5129830917874396,11454.091485507246,81,0.4843478630736715,0.0,0.9547101449275363
2,2.75e-06,68,512,0.5102657004830918,9625.641304347826,68.17391304347827,0.48379518689613527,0.508756038647343,10599.28804347826,75,0.4796079965277778,0.0,0.9936594202898551
2,3e-06,68,512,0.5102657004830918,9623.072765700483,68.12832125603865,0.48139648218599035,0.509963768115942,9896.182971014492,70,0.48027521920289856,0.0,0.9948671497584541
2,3.25e-06,68,512,0.5102657004830918,9621.61020531401,68.09903381642512,0.4789954673158212,0.508756038647343,9335.16002415459,66,0.4784167685688406,0.0,0.9966787439613527
2,3.5e-06,68,512,0.5102657004830918,9620.762983091787,68.08152173913044,0.47659303004227055,0.5066425120772947,8782.162439613527,62,0.4759049435386474,0.0,0.9972826086956522
2,3.75e-06,68,512,0.5102657004830918,9620.085446859903,68.06521739130434,0.4741903800573672,0.5051328502415459,8354.872282608696,59,0.47380207918176326,0.0,0.9981884057971014
2,4e-06,68,512,0.5102657004830918,9618.999396135267,68.05434782608695,0.47178970289855077,0.5018115942028986,7932.822161835748,56,0.4700803055555556,0.0,0.9981884057971014
2,4.25e-06,67,512,0.5093599033816425,9477.324879227053,67.04710144927536,0.4690812726449275,0.4993961352657005,7646.486111111111,54,0.4668985692934782,0.0,0.9984903381642513
2,4.5e-06,66,512,0.508756038647343,9362.041968599035,66.39613526570048,0.4666268497886473,0.4954710144927536,7232.22041062802,51,0.4629260226449275,0.0,0.9806763285024155
2,4.75e-06,66,512,0.508756038647343,9356.11564009662,66.324577294686,0.464314489356884,0.4948671497584541,6953.390096618357,49,0.46183854679951686,0.0,0.9849033816425121
2,5e-06,66,512,0.508756038647343,9352.413647342995,66.27445652173913,0.461993970410628,0.4978864734299517,6810.669685990338,48,0.463833125,0.0,0.9873188405797102
2,5.25e-06,66,512,0.508756038647343,9349.189009661835,66.22705314009661,0.45967279634661834,0.4963768115942029,6529.211352657005,46,0.4620984519927536,0.0,0.9903381642512077
2,5.5e-06,53,512,0.4990942028985507,7540.220712560386,53.40338164251208,0.4576229889794686,0.4936594202898551,6242.434480676328,44,0.4593260306461353,0.0,0.9734299516908212
2,5.75e-06,53,512,0.4990942028985507,7535.029891304348,53.33876811594203,0.4557677810235507,0.4948671497584541,6099.482487922705,43,0.4597951254528985,0.0,0.9782608695652174
2,6e-06,53,512,0.4990942028985507,7530.950785024154,53.29076086956522,0.4539084981884058,0.49426328502415456,5958.641304347826,42,0.45851143719806764,0.0,0.9809782608695652
2,6.25e-06,53,512,0.4993961352657005,7528.37711352657,53.256038647343,0.45234377830615935,0.4915458937198068,5813.529891304348,41,0.4552113318991546,0.0,0.9827898550724637
2,6.5e-06,53,512,0.4993961352657005,7525.911835748792,53.22192028985507,0.4504777083333333,0.48943236714975846,5529.513285024154,39,0.45349053079710144,0.0,0.9849033816425121
2,6.75e-06,53,512,0.4993961352657005,7524.194444444444,53.19806763285024,0.4486078227657005,0.4897342995169082,5386.743055555556,38,0.4533737838919082,0.0,0.9870169082125604
2,7e-06,53,512,0.4993961352657005,7522.468297101449,53.17330917874396,0.4467388571859903,0.4870169082125604,5244.819142512078,37,0.45030317421497584,0.0,0.9885265700483091
2,7.25e-06,37,512,0.4870169082125604,5246.492149758454,37.033514492753625,0.4489798401268116,0.4870169082125604,5244.819142512078,37,0.4489919694293478,0.0,0.9963768115942029
2,7.5e-06,37,512,0.4870169082125604,5246.146437198067,37.02536231884058,0.44767080993357483,0.48641304347826086,5103.438405797101,36,0.44813725543478256,0.0,0.9966787439613527
2,7.75e-06,37,512,0.4870169082125604,5245.885265700483,37.02113526570049,0.4463612974033816,0.48339371980676327,4958.126811594203,35,0.44496823701690824,0.0,0.9969806763285024
2,8e-06,37,512,0.4870169082125604,5245.6875,37.01721014492754,0.4450514082125604,0.483695652173913,4816.525966183575,34,0.44516344444444444,0.0,0.9975845410628019
2,8.25e-06,37,512,0.4870169082125604,5245.501811594203,37.01328502415459,0.4437415182669082,0.48188405797101447,4679.42693236715,33,0.44327878577898555,0.0,0.9978864734299517
