variant,generator,split,divisor,fixed_n,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,utility_delta_vs_reference,adaptive_quality,adaptive_chars,adaptive_opens
local_rayleigh_open5_conf06,llama3.2_3b,24,1000000.0,28,0.4151508765821987,0.4047212874961608,0.01042958908603786,2.576980605730257,-0.010077224139015078,0.4551648315821987,40013.955,79.91
local_rayleigh_open5_conf06,llama3.2_3b,24,5000000.0,194,0.5430762824919082,0.51884656019057,0.02422972230133824,4.66992058161449,-0.0022381834927536126,0.5806956424919083,188096.8,339.57
local_rayleigh_open5_conf06,llama3.2_3b,24,10000000.0,280,0.5772424680072651,0.5599986486046872,0.01724381940257791,3.0792608956366645,-6.77032004514988e-05,0.610505281507265,332628.135,458.915
local_rayleigh_open5_conf06,llama3.2_3b,24,50000000.0,958,0.6537577666503047,0.6520503053490928,0.00170746130121191,0.26186036371806837,0.0,0.6850617984503046,1565201.59,946.56
local_rayleigh_open5_conf08,llama3.2_3b,24,100000.0,5,0.22728043338184084,0.20748882882799755,0.019791604553843295,9.53863620785579,-0.008318894192054066,0.3259652833818409,9868.485,9.22
local_rayleigh_open5_conf08,llama3.2_3b,24,500000.0,22,0.35822855423032224,0.35349919486573245,0.004729359364589791,1.3378699112415564,-0.00028263049619260016,0.4114483442303222,26609.895,35.47
local_rayleigh_open5_conf08,llama3.2_3b,24,1000000.0,28,0.41947981521290295,0.4047212874961608,0.014758527716742131,3.6465904247456047,-0.005748285508310751,0.472184665212903,52704.85,87.615
local_rayleigh_open5_conf08,llama3.2_3b,24,5000000.0,194,0.5468196184155111,0.51884656019057,0.027973058224941116,5.391393211639823,0.0015051524308492738,0.587397109415511,202887.455,345.985
local_rayleigh_open5_conf08,llama3.2_3b,24,10000000.0,280,0.5797426127444877,0.5599986486046872,0.019743964139800507,3.525716390386884,0.002432441536771116,0.6142722562444877,345296.435,464.145
local_rayleigh_open5_conf08,llama3.2_3b,24,50000000.0,958,0.6537577666503047,0.6520503053490928,0.00170746130121191,0.26186036371806837,0.0,0.6850617984503046,1565201.59,946.56
local_rayleigh_open5_conf10,llama3.2_3b,24,100000.0,5,0.23240998507742194,0.20748882882799755,0.024921156249424398,12.010842410259755,-0.0031893424964729382,0.339400185077422,10699.02,11.595
local_rayleigh_open5_conf10,llama3.2_3b,24,500000.0,22,0.36271917254470054,0.35349919486573245,0.009219977678968094,2.6082033036793946,0.004207987818185685,0.4282915825447005,32786.205,42.335
local_rayleigh_open5_conf10,llama3.2_3b,24,1000000.0,28,0.4280669098028379,0.4047212874961608,0.023345622306677083,5.76832082421623,0.002838809081624108,0.4909300348028378,62863.125,94.9
local_rayleigh_open5_conf10,llama3.2_3b,24,5000000.0,194,0.5469813973055594,0.51884656019057,0.02813483711498943,5.42257369975733,0.001666931320897658,0.5910653413055594,220419.72,355.085
local_rayleigh_open5_conf10,llama3.2_3b,24,10000000.0,280,0.5801747612976231,0.5599986486046872,0.020176112692935955,3.6028859611014212,0.0028645900899065143,0.616297278297623,361225.17,469.48
local_rayleigh_open5_conf10,llama3.2_3b,24,50000000.0,958,0.6537577666503047,0.6520503053490928,0.00170746130121191,0.26186036371806837,0.0,0.6850617984503046,1565201.59,946.56
local_rayleigh_open5_conf12,llama3.2_3b,24,100000.0,5,0.23425583181441825,0.20748882882799755,0.026767002986420707,12.90045499683735,-0.0013434957594766297,0.34757443181441827,11331.86,13.05
local_rayleigh_open5_conf12,llama3.2_3b,24,500000.0,22,0.35992486158008413,0.35349919486573245,0.0064256667143516855,1.8177316406031163,0.0014136768535692773,0.44030709158008413,40191.115,49.97
local_rayleigh_open5_conf12,llama3.2_3b,24,1000000.0,28,0.43093944827303493,0.4047212874961608,0.02621816077687411,6.478078022303884,0.005711347551821265,0.5003522482730349,69412.8,99.72
local_rayleigh_open5_conf12,llama3.2_3b,24,5000000.0,194,0.5495656558449467,0.51884656019057,0.030719095654376694,5.920651308374042,0.004251189860284898,0.5978225978449467,241284.71,364.54
local_rayleigh_open5_conf12,llama3.2_3b,24,10000000.0,280,0.5861741141830709,0.5599986486046872,0.026175465578383683,4.67420156166509,0.008863942975354352,0.6234596036830709,372854.895,473.665
local_rayleigh_open5_conf12,llama3.2_3b,24,50000000.0,958,0.6537577666503047,0.6520503053490928,0.00170746130121191,0.26186036371806837,0.0,0.6850617984503046,1565201.59,946.56
local_rayleigh_open5_conf14,llama3.2_3b,24,100000.0,5,0.23396480685271537,0.20748882882799755,0.026475978024717822,12.760194452042365,-0.0016345207211795043,0.3593018568527154,12533.705,15.285
