variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_exp_open5_no_bonus,llama3.1_8b,100000.0,3,0.5803535134561847,0.5270165738680032,0.6336904530443662,10142.590000000002,9453.036925093638,10832.143074906366,10142.589999999998,9453.036925093635,10832.143074906362
local_exp_open5_no_bonus,llama3.1_8b,500000.0,3,0.587654100500885,0.5308840066073092,0.6444241943944607,17975.9,15135.072382921562,20816.72761707844,17975.9,15135.072382921562,20816.72761707844
local_exp_open5_no_bonus,llama3.1_8b,1000000.0,3,0.5707654086703067,0.4913815791296722,0.6501492382109412,33342.03666666666,28624.179423763453,38059.893909569866,33342.03666666667,28624.179423763468,38059.893909569866
local_exp_open5_no_bonus,llama3.1_8b,5000000.0,3,0.5772936492238266,0.4051350983282125,0.7494522001194408,93315.25,78329.53038340529,108300.96961659471,93315.25,78329.53038340533,108300.96961659467
local_exp_open5_no_bonus,llama3.1_8b,10000000.0,3,0.5806321979350547,0.3221498601296324,0.839114535740477,133579.64666666667,97265.14898976134,169894.144343572,133579.64666666664,97265.14898976134,169894.14434357194
local_exp_open5_no_bonus,llama3.1_8b,50000000.0,3,0.543499830818643,0.3861096818339073,0.7008899798033785,204249.88666666663,194913.82100283945,213585.9523304938,204249.8866666667,194913.82100283942,213585.95233049395
local_exp_open5_no_bonus,llama3.2_3b,100000.0,3,0.5403831623743534,0.5090993908690076,0.5716669338796991,9332.683333333332,7829.102722511892,10836.263944154773,9332.683333333334,7829.102722511894,10836.263944154774
local_exp_open5_no_bonus,llama3.2_3b,500000.0,3,0.5341054725229731,0.4757270638749037,0.5924838811710426,19534.713333333333,18038.198894057437,21031.22777260923,19534.713333333337,18038.198894057445,21031.22777260923
local_exp_open5_no_bonus,llama3.2_3b,1000000.0,3,0.5576669451337728,0.5352512459188333,0.5800826443487123,33740.183333333334,23422.633824060496,44057.73284260617,33740.18333333334,23422.633824060496,44057.73284260619
local_exp_open5_no_bonus,llama3.2_3b,5000000.0,3,0.5983333333333334,0.436228675078488,0.7604379915881787,88825.60333333333,60250.81098237325,117400.39568429341,88825.60333333333,60250.810982373194,117400.39568429347
local_exp_open5_no_bonus,llama3.2_3b,10000000.0,3,0.593905172085948,0.443339331543123,0.7444710126287729,127397.01666666666,77532.76580542911,177261.26752790422,127397.01666666666,77532.76580542911,177261.26752790422
local_exp_open5_no_bonus,llama3.2_3b,50000000.0,3,0.56,0.34811892547093853,0.7718810745290616,184298.43000000002,91952.77038630599,276644.08961369406,184298.43000000002,91952.77038630606,276644.089613694
local_exp_open5_no_bonus,mistral_7b,100000.0,3,0.5268700400159446,0.4697256399145593,0.58401444011733,9549.980000000001,7910.405702206633,11189.55429779337,9549.980000000001,7910.405702206633,11189.55429779337
local_exp_open5_no_bonus,mistral_7b,500000.0,3,0.5475320471474583,0.4251862470094093,0.6698778472855073,17238.686666666665,16117.329258767588,18360.044074565743,17238.686666666665,16117.329258767588,18360.044074565743
local_exp_open5_no_bonus,mistral_7b,1000000.0,3,0.5211690600561795,0.4670716521132763,0.5752664679990827,32391.423333333336,29498.424580120776,35284.42208654589,32391.423333333336,29498.424580120776,35284.42208654589
local_exp_open5_no_bonus,mistral_7b,5000000.0,3,0.54,0.4033724258537319,0.6766275741462682,93391.25666666667,72716.73541605179,114065.77791728155,93391.25666666667,72716.73541605177,114065.77791728156
local_exp_open5_no_bonus,mistral_7b,10000000.0,3,0.5438401105037941,0.43351454089339425,0.654165680114194,130258.68000000001,95526.08868052837,164991.27131947165,130258.68,95526.08868052837,164991.27131947162
local_exp_open5_no_bonus,mistral_7b,50000000.0,3,0.5401355361216482,0.3864226234645266,0.6938484487787698,175601.25,86216.9870911214,264985.5129088786,175601.25,86216.98709112145,264985.51290887856
