id,partition,price,method,quality,cost,samples,profit
45,test,1e-07,fixed_32,0.476533719736582,0.0007081624999999999,32.0,0.47582555723658193
45,test,1e-07,fixed_64,0.48946775508791557,0.0014139625,64.0,0.4880537925879156
45,test,1e-07,fixed_128,0.5414682771525521,0.0028094375,128.0,0.5386588396525521
45,test,1e-07,fixed_256,0.5693056580282772,0.005602212499999999,256.0,0.563703445528277
45,test,1e-07,fixed_512,0.6060706709103998,0.011157949999999998,512.0,0.5949127209103997
45,test,1e-07,dmrl_doubling,0.6060706709103998,0.011157949999999998,512.0,0.5949127209103997
45,test,1e-07,dmrl_sequential,0.6060706709103998,0.011157949999999998,512.0,0.5949127209103997
45,test,2e-07,fixed_1,0.2409571523690629,4.624999999999999e-05,1.0,0.24091090236906287
45,test,2e-07,fixed_2,0.24661315928011834,8.735e-05,2.0,0.2465258092801183
45,test,2e-07,fixed_4,0.2735935815511949,0.00017795000000000002,4.0,0.2734156315511949
45,test,2e-07,fixed_8,0.36423160627928425,0.0003705,8.0,0.36386110627928425
45,test,2e-07,fixed_16,0.41810340741947716,0.0007242,16.0,0.41737920741947715
45,test,2e-07,fixed_32,0.476533719736582,0.0014163249999999997,32.0,0.475117394736582
45,test,2e-07,fixed_64,0.48946775508791557,0.002827925,64.0,0.4866398300879156
45,test,2e-07,fixed_128,0.5414682771525521,0.005618875,128.0,0.5358494021525522
45,test,2e-07,fixed_256,0.5693056580282772,0.011204424999999999,256.0,0.5581012330282771
45,test,2e-07,fixed_512,0.6060706709103998,0.022315899999999996,512.0,0.5837547709103998
45,test,2e-07,dmrl_doubling,0.6060706709103998,0.022315899999999996,512.0,0.5837547709103998
45,test,2e-07,dmrl_sequential,0.5957506297204052,0.021227825000000002,486.875,0.5745228047204053
45,test,1e-06,fixed_1,0.2409571523690629,0.00023124999999999998,1.0,0.24072590236906288
45,test,1e-06,fixed_2,0.24661315928011834,0.00043674999999999996,2.0,0.24617640928011833
45,test,1e-06,fixed_4,0.2735935815511949,0.0008897499999999999,4.0,0.27270383155119493
45,test,1e-06,fixed_8,0.36423160627928425,0.0018524999999999998,8.0,0.3623791062792842
45,test,1e-06,fixed_16,0.41810340741947716,0.003621,16.0,0.4144824074194772
45,test,1e-06,fixed_32,0.476533719736582,0.007081624999999999,32.0,0.469452094736582
45,test,1e-06,fixed_64,0.48946775508791557,0.014139625,64.0,0.47532813008791563
45,test,1e-06,fixed_128,0.5414682771525521,0.028094375,128.0,0.5133739021525522
45,test,1e-06,fixed_256,0.5693056580282772,0.056022125000000006,256.0,0.5132835330282771
45,test,1e-06,fixed_512,0.6060706709103998,0.1115795,512.0,0.4944911709103996
45,test,1e-06,dmrl_doubling,0.6060706709103998,0.1115795,512.0,0.4944911709103996
45,test,1e-06,dmrl_sequential,0.5722973308918176,0.082104125,375.625,0.4901932058918175
45,test,2e-06,fixed_1,0.2409571523690629,0.00046249999999999997,1.0,0.2404946523690629
45,test,2e-06,fixed_2,0.24661315928011834,0.0008734999999999999,2.0,0.24573965928011832
45,test,2e-06,fixed_4,0.2735935815511949,0.0017794999999999998,4.0,0.2718140815511949
45,test,2e-06,fixed_8,0.36423160627928425,0.0037049999999999995,8.0,0.36052660627928423
45,test,2e-06,fixed_16,0.41810340741947716,0.007242,16.0,0.4108614074194772
45,test,2e-06,fixed_32,0.476533719736582,0.014163249999999999,32.0,0.46237046973658197
45,test,2e-06,fixed_64,0.48946775508791557,0.02827925,64.0,0.46118850508791565
45,test,2e-06,fixed_128,0.5414682771525521,0.05618875,128.0,0.4852795271525522
45,test,2e-06,fixed_256,0.5693056580282772,0.11204425000000001,256.0,0.457261408028277
45,test,2e-06,fixed_512,0.6060706709103998,0.223159,512.0,0.3829116709103997
45,test,2e-06,dmrl_doubling,0.6041347653763067,0.209515,480.0,0.39461976537630683
45,test,2e-06,dmrl_sequential,0.5503287468583772,0.12125150000000001,276.5,0.4290772468583772
45,test,1e-05,fixed_1,0.2409571523690629,0.0023125000000000003,1.0,0.2386446523690629
45,test,1e-05,fixed_2,0.24661315928011834,0.0043675,2.0,0.24224565928011838
45,test,1e-05,fixed_4,0.2735935815511949,0.008897500000000001,4.0,0.2646960815511949
45,test,1e-05,fixed_8,0.36423160627928425,0.018525000000000003,8.0,0.34570660627928423
45,test,1e-05,fixed_16,0.41810340741947716,0.03621,16.0,0.3818934074194772
45,test,1e-05,fixed_32,0.476533719736582,0.07081625,32.0,0.40571746973658196
