split,price,method,predicted,correct,brier
1,9.75e-06,selected_map_proxy_tuned,0.5569854378700256,0.5621980676328503,0.19030241668224335
1,9.75e-06,selected_map_observed_tuned,0.5338023900985718,0.5540458937198067,0.1850609928369522
1,1e-05,selected_map_frozen,0.5650765299797058,0.5715579710144928,0.18993641436100006
1,1e-05,selected_map_proxy_tuned,0.5569854378700256,0.5621980676328503,0.19030241668224335
1,1e-05,selected_map_observed_tuned,0.5338023900985718,0.5540458937198067,0.1850609928369522
2,1e-06,selected_map_frozen,0.6624242067337036,0.5344202898550725,0.2512872815132141
2,1e-06,selected_map_proxy_tuned,0.6730870008468628,0.5368357487922706,0.25602540373802185
2,1e-06,selected_map_observed_tuned,0.6700066328048706,0.5401570048309179,0.2524983882904053
2,1.25e-06,selected_map_frozen,0.6607881188392639,0.535024154589372,0.25041434168815613
2,1.25e-06,selected_map_proxy_tuned,0.6607881188392639,0.535024154589372,0.25041434168815613
2,1.25e-06,selected_map_observed_tuned,0.6671096086502075,0.5389492753623188,0.2517935633659363
2,1.5e-06,selected_map_frozen,0.6534669399261475,0.528683574879227,0.24937836825847626
2,1.5e-06,selected_map_proxy_tuned,0.6606267094612122,0.5359299516908212,0.2503822147846222
2,1.5e-06,selected_map_observed_tuned,0.6346503496170044,0.5144927536231884,0.25022467970848083
2,1.75e-06,selected_map_frozen,0.6534669399261475,0.528683574879227,0.24937836825847626
2,1.75e-06,selected_map_proxy_tuned,0.6536207795143127,0.5289855072463768,0.24957478046417236
2,1.75e-06,selected_map_observed_tuned,0.6343538761138916,0.5147946859903382,0.24989841878414154
2,2e-06,selected_map_frozen,0.6534669399261475,0.528683574879227,0.24937836825847626
2,2e-06,selected_map_proxy_tuned,0.6534669399261475,0.528683574879227,0.24937836825847626
2,2e-06,selected_map_observed_tuned,0.6342819333076477,0.5144927536231884,0.24997578561306
2,2.25e-06,selected_map_frozen,0.6504747867584229,0.528683574879227,0.24861301481723785
2,2.25e-06,selected_map_proxy_tuned,0.6534669399261475,0.528683574879227,0.24937836825847626
2,2.25e-06,selected_map_observed_tuned,0.6342099905014038,0.5141908212560387,0.25001034140586853
2,2.5e-06,selected_map_frozen,0.6403804421424866,0.5184178743961353,0.25071612000465393
2,2.5e-06,selected_map_proxy_tuned,0.6534669399261475,0.528683574879227,0.24937836825847626
2,2.5e-06,selected_map_observed_tuned,0.6332287788391113,0.5147946859903382,0.2497318536043167
2,2.75e-06,selected_map_frozen,0.6385940313339233,0.5172101449275363,0.25077885389328003
2,2.75e-06,selected_map_proxy_tuned,0.6490538716316223,0.5253623188405797,0.25127920508384705
2,2.75e-06,selected_map_observed_tuned,0.6230785250663757,0.5102657004830918,0.24786579608917236
2,3e-06,selected_map_frozen,0.6385940313339233,0.5172101449275363,0.25077885389328003
2,3e-06,selected_map_proxy_tuned,0.6403804421424866,0.5184178743961353,0.25071612000465393
2,3e-06,selected_map_observed_tuned,0.6230785250663757,0.5102657004830918,0.24786579608917236
2,3.25e-06,selected_map_frozen,0.6385940313339233,0.5172101449275363,0.25077885389328003
2,3.25e-06,selected_map_proxy_tuned,0.6374543905258179,0.5172101449275363,0.2507004141807556
2,3.25e-06,selected_map_observed_tuned,0.6230785250663757,0.5102657004830918,0.24786579608917236
2,3.5e-06,selected_map_frozen,0.6340910196304321,0.5141908212560387,0.25029346346855164
2,3.5e-06,selected_map_proxy_tuned,0.6374543905258179,0.5172101449275363,0.2507004141807556
2,3.5e-06,selected_map_observed_tuned,0.6230785250663757,0.5102657004830918,0.24786579608917236
2,3.75e-06,selected_map_frozen,0.6340910196304321,0.5141908212560387,0.25029346346855164
2,3.75e-06,selected_map_proxy_tuned,0.6374543905258179,0.5172101449275363,0.2507004141807556
2,3.75e-06,selected_map_observed_tuned,0.6230785250663757,0.5102657004830918,0.24786579608917236
2,4e-06,selected_map_frozen,0.6340910196304321,0.5141908212560387,0.25029346346855164
2,4e-06,selected_map_proxy_tuned,0.6374543905258179,0.5172101449275363,0.2507004141807556
2,4e-06,selected_map_observed_tuned,0.6230785250663757,0.5102657004830918,0.24786579608917236
2,4.25e-06,selected_map_frozen,0.6340910196304321,0.5141908212560387,0.25029346346855164
2,4.25e-06,selected_map_proxy_tuned,0.6340910196304321,0.5141908212560387,0.25029346346855164
2,4.25e-06,selected_map_observed_tuned,0.6224476099014282,0.5093599033816425,0.24788782000541687
2,4.5e-06,selected_map_frozen,0.6340910196304321,0.5141908212560387,0.25029346346855164
2,4.5e-06,selected_map_proxy_tuned,0.6340910196304321,0.5141908212560387,0.25029346346855164
2,4.5e-06,selected_map_observed_tuned,0.6217984557151794,0.508756038647343,0.2477749139070511
2,4.75e-06,selected_map_frozen,0.6340910196304321,0.5141908212560387,0.25029346346855164
2,4.75e-06,selected_map_proxy_tuned,0.6284415125846863,0.5081521739130435,0.24855557084083557
2,4.75e-06,selected_map_observed_tuned,0.6217325329780579,0.508756038647343,0.24770550429821014
2,5e-06,selected_map_frozen,0.6248724460601807,0.509963768115942,0.2481173425912857
2,5e-06,selected_map_proxy_tuned,0.6284415125846863,0.5081521739130435,0.24855557084083557
2,5e-06,selected_map_observed_tuned,0.6217325329780579,0.508756038647343,0.24770550429821014
2,5.25e-06,selected_map_frozen,0.6248724460601807,0.509963768115942,0.2481173425912857
2,5.25e-06,selected_map_proxy_tuned,0.6284415125846863,0.5081521739130435,0.24855557084083557
2,5.25e-06,selected_map_observed_tuned,0.6217325329780579,0.508756038647343,0.24770550429821014
2,5.5e-06,selected_map_frozen,0.6248724460601807,0.509963768115942,0.2481173425912857
2,5.5e-06,selected_map_proxy_tuned,0.6244459748268127,0.509963768115942,0.2485850304365158
2,5.5e-06,selected_map_observed_tuned,0.6106686592102051,0.4990942028985507,0.24632301926612854
2,5.75e-06,selected_map_frozen,0.6248724460601807,0.509963768115942,0.2481173425912857
2,5.75e-06,selected_map_proxy_tuned,0.6244459748268127,0.509963768115942,0.2485850304365158
2,5.75e-06,selected_map_observed_tuned,0.6106686592102051,0.4990942028985507,0.24632301926612854
2,6e-06,selected_map_frozen,0.6248724460601807,0.509963768115942,0.2481173425912857
2,6e-06,selected_map_proxy_tuned,0.6244459748268127,0.509963768115942,0.2485850304365158
2,6e-06,selected_map_observed_tuned,0.6106686592102051,0.4990942028985507,0.24632301926612854
2,6.25e-06,selected_map_frozen,0.6244459748268127,0.509963768115942,0.2485850304365158
2,6.25e-06,selected_map_proxy_tuned,0.6244459748268127,0.509963768115942,0.2485850304365158
2,6.25e-06,selected_map_observed_tuned,0.6106686592102051,0.4993961352657005,0.2461828738451004
2,6.5e-06,selected_map_frozen,0.6244459748268127,0.509963768115942,0.2485850304365158
2,6.5e-06,selected_map_proxy_tuned,0.6244459748268127,0.509963768115942,0.2485850304365158
2,6.5e-06,selected_map_observed_tuned,0.6106686592102051,0.4993961352657005,0.2461828738451004
2,6.75e-06,selected_map_frozen,0.6180852055549622,0.5048309178743962,0.24876348674297333
2,6.75e-06,selected_map_proxy_tuned,0.6244459748268127,0.509963768115942,0.2485850304365158
2,6.75e-06,selected_map_observed_tuned,0.6106686592102051,0.4993961352657005,0.2461828738451004
2,7e-06,selected_map_frozen,0.6117416024208069,0.4993961352657005,0.24618037045001984
2,7e-06,selected_map_proxy_tuned,0.6244459748268127,0.509963768115942,0.2485850304365158
2,7e-06,selected_map_observed_tuned,0.6106686592102051,0.4993961352657005,0.2461828738451004
2,7.25e-06,selected_map_frozen,0.6117416024208069,0.4993961352657005,0.24618037045001984
2,7.25e-06,selected_map_proxy_tuned,0.6244459748268127,0.509963768115942,0.2485850304365158
