generator,reward_model,split_seed,price_per_million,policy,gain_factor,cost_beta,fixed_n,fixed_net_utility,adaptive_quality,adaptive_output_tokens,adaptive_calls,adaptive_net_utility,relative_gain_percent,mean_cost_discount
gemma3_4b,fsfairx_llama3_rm,73,5.0,current_beta0,1.0,0.0,15,0.3479455783203909,0.40535617988066475,10083.64,25.835,0.3549379798806647,2.0096250666634865,1.0
gemma3_4b,fsfairx_llama3_rm,73,5.0,current_beta1,1.0,1.0,15,0.3479455783203909,0.40711696493672883,10341.57,26.39,0.35540911493672883,2.1450298786281565,0.9750957411339988
gemma3_4b,fsfairx_llama3_rm,73,5.0,current_beta2,1.0,2.0,15,0.3479455783203909,0.40799597655165626,10532.2975,26.8775,0.35533448905165627,2.1235823047193856,0.952327786070517
gemma3_4b,fsfairx_llama3_rm,73,5.0,top2_factor4_beta0,4.0,0.0,15,0.3479455783203909,0.49637989148089623,52938.555,125.355,0.23168711648089618,-33.41282921332113,1.0
gemma3_4b,fsfairx_llama3_rm,73,5.0,top2_factor4_beta2,4.0,2.0,15,0.3479455783203909,0.4986470875191415,53963.4275,127.4025,0.22882995001914147,-34.233982473996804,0.9770815939941229
gemma3_4b,fsfairx_llama3_rm,73,5.0,top2_factor1_beta2,1.0,2.0,15,0.3479455783203909,0.4297435385355113,17256.8425,40.3625,0.34345932603551127,-1.2893545900297858,0.9605787500593637
gemma3_4b,fsfairx_llama3_rm,73,5.0,top2_factor0p25_beta2,0.25,2.0,15,0.3479455783203909,0.36770622411409226,6065.6075,13.7625,0.33737818661409225,-3.037081763564799,0.9396909319950051
gemma3_4b,fsfairx_llama3_rm,73,10.0,current_beta0,1.0,0.0,11,0.29572540449741386,0.3667514723598124,5546.94,14.0075,0.3112820723598124,5.260511145072965,1.0
gemma3_4b,fsfairx_llama3_rm,73,10.0,current_beta1,1.0,1.0,11,0.29572540449741386,0.36950668086178906,5680.5025,14.3625,0.31270165586178905,5.740545487874598,0.9682741516377814
gemma3_4b,fsfairx_llama3_rm,73,10.0,current_beta2,1.0,2.0,11,0.29572540449741386,0.3721113847950855,5815.8525,14.7375,0.31395285979508547,6.163642020762208,0.9401100301698334
gemma3_4b,fsfairx_llama3_rm,73,10.0,top2_factor4_beta0,4.0,0.0,11,0.29572540449741386,0.45970190819194656,29764.6925,71.8,0.1620549831919465,-45.20085838842307,1.0
gemma3_4b,fsfairx_llama3_rm,73,10.0,top2_factor4_beta2,4.0,2.0,11,0.29572540449741386,0.4611563614679741,30509.605,73.55,0.1560603114679741,-47.22796584446336,0.9698267361014054
gemma3_4b,fsfairx_llama3_rm,73,10.0,top2_factor1_beta2,1.0,2.0,11,0.29572540449741386,0.3987409530644517,9974.48,23.4975,0.29899615306445165,1.1060086544125087,0.950404055722438
gemma3_4b,fsfairx_llama3_rm,73,10.0,top2_factor0p25_beta2,0.25,2.0,11,0.29572540449741386,0.3468133308974022,4214.5125,8.9125,0.3046682058974022,3.0240220366547934,0.9310881705298623
gemma3_4b,fsfairx_llama3_rm,74,0.1,current_beta0,1.0,0.0,505,0.5573311826470959,0.588612282223954,319563.31,507.5025,0.556655951223954,-0.12115443100364316,1.0
gemma3_4b,fsfairx_llama3_rm,74,0.1,current_beta1,1.0,1.0,505,0.5573311826470959,0.5887267834435306,320792.555,509.0875,0.5566475279435306,-0.1226657909787623,0.9949366552193207
gemma3_4b,fsfairx_llama3_rm,74,0.1,current_beta2,1.0,2.0,505,0.5573311826470959,0.5889720639840412,321968.055,510.6125,0.5567752584840412,-0.09974754335731022,0.9899676484703244
gemma3_4b,fsfairx_llama3_rm,74,0.1,top2_factor4_beta0,4.0,0.0,505,0.5573311826470959,0.6229216739239772,742594.395,924.815,0.5486622344239772,-1.5554392958859273,1.0
gemma3_4b,fsfairx_llama3_rm,74,0.1,top2_factor4_beta2,4.0,2.0,505,0.5573311826470959,0.6230289505741277,743142.55,925.3025,0.5487146955741277,-1.5460263737699813,0.9927282827153185
gemma3_4b,fsfairx_llama3_rm,74,0.1,top2_factor1_beta2,1.0,2.0,505,0.5573311826470959,0.598704036782187,422945.37,621.9375,0.556409499782187,-0.1653743579412305,0.9910160002611451
gemma3_4b,fsfairx_llama3_rm,74,0.1,top2_factor0p25_beta2,0.25,2.0,505,0.5573311826470959,0.5531777543059673,149303.4075,258.295,0.5382474135559673,-3.424134461755488,0.9853189765912819
gemma3_4b,fsfairx_llama3_rm,74,0.2,current_beta0,1.0,0.0,269,0.5263818728945061,0.5666471502279463,183663.6175,327.7125,0.5299144267279463,0.6711009659233023,1.0
gemma3_4b,fsfairx_llama3_rm,74,0.2,current_beta1,1.0,1.0,269,0.5263818728945061,0.5672639179946377,184625.555,329.27,0.5303388069946378,0.7517230938012697,0.9934660165935244
gemma3_4b,fsfairx_llama3_rm,74,0.2,current_beta2,1.0,2.0,269,0.5263818728945061,0.5674616036866512,185629.09,330.8375,0.5303357856866512,0.7511491173514427,0.9870947819741466
gemma3_4b,fsfairx_llama3_rm,74,0.2,top2_factor4_beta0,4.0,0.0,269,0.5263818728945061,0.6161106707915979,615524.0225,811.69,0.49300586629159787,-6.340645132663456,1.0
gemma3_4b,fsfairx_llama3_rm,74,0.2,top2_factor4_beta2,4.0,2.0,269,0.5263818728945061,0.6161228776210662,617134.1925,813.14,0.4926960391210662,-6.399504904719811,0.9922362735000132
gemma3_4b,fsfairx_llama3_rm,74,0.2,top2_factor1_beta2,1.0,2.0,269,0.5263818728945061,0.5766746819259834,257439.1875,421.515,0.5251868444259834,-0.2270269038619054,0.9886946090296316
gemma3_4b,fsfairx_llama3_rm,74,0.2,top2_factor0p25_beta2,0.25,2.0,269,0.5263818728945061,0.5223869211392084,83436.6,150.2525,0.5056996011392084,-3.929138296797445,0.9806468696697371
gemma3_4b,fsfairx_llama3_rm,74,0.5,current_beta0,1.0,0.0,143,0.48135475506383196,0.5323519256348133,83047.5025,158.6625,0.49082817438481324,1.9680743196823764,1.0
gemma3_4b,fsfairx_llama3_rm,74,0.5,current_beta1,1.0,1.0,143,0.48135475506383196,0.5327335849318775,83774.21,159.845,0.4908464799318775,1.9718772419287456,0.9904414607266735
gemma3_4b,fsfairx_llama3_rm,74,0.5,current_beta2,1.0,2.0,143,0.48135475506383196,0.5333431376994006,84611.58,161.11,0.49103734769940055,2.011529445530166,0.9812748419615276
gemma3_4b,fsfairx_llama3_rm,74,0.5,top2_factor4_beta0,4.0,0.0,143,0.48135475506383196,0.591757413800213,360467.4075,552.0925,0.411523710050213,-14.507189194455709,1.0
gemma3_4b,fsfairx_llama3_rm,74,0.5,top2_factor4_beta2,4.0,2.0,143,0.48135475506383196,0.5921262425770069,362591.9575,554.7375,0.4108302638270068,-14.6512505579119,0.9904031996605042
gemma3_4b,fsfairx_llama3_rm,74,0.5,top2_factor1_beta2,1.0,2.0,143,0.48135475506383196,0.5462201128018079,124271.2325,218.0625,0.48408449655180796,0.5670955691741348,0.9839890021746577
gemma3_4b,fsfairx_llama3_rm,74,0.5,top2_factor0p25_beta2,0.25,2.0,143,0.48135475506383196,0.4726471490298323,38307.3475,70.1075,0.4534934752798323,-5.788096926622238,0.9717420599663685
gemma3_4b,fsfairx_llama3_rm,74,1.0,current_beta0,1.0,0.0,62,0.44172411165539793,0.5010609129260056,45378.9675,95.08,0.45568194542600565,3.159853266397339,1.0
gemma3_4b,fsfairx_llama3_rm,74,1.0,current_beta1,1.0,1.0,62,0.44172411165539793,0.5012561258365317,45867.2075,95.9,0.45538891833653167,3.093516138370562,0.9871119889846842
gemma3_4b,fsfairx_llama3_rm,74,1.0,current_beta2,1.0,2.0,62,0.44172411165539793,0.5027048486516921,46365.64,96.75,0.4563392086516921,3.308648228760449,0.9748522810443006
gemma3_4b,fsfairx_llama3_rm,74,1.0,top2_factor4_beta0,4.0,0.0,62,0.44172411165539793,0.5678919364460693,214799.015,360.4375,0.3530929214460693,-20.06482957816721,1.0
gemma3_4b,fsfairx_llama3_rm,74,1.0,top2_factor4_beta2,4.0,2.0,62,0.44172411165539793,0.5683246540849205,216869.0975,363.6225,0.3514555565849205,-20.435505486034824,0.98771729236857
gemma3_4b,fsfairx_llama3_rm,74,1.0,top2_factor1_beta2,1.0,2.0,62,0.44172411165539793,0.5102409143690548,68857.1125,124.98,0.44138380186905485,-0.07704125207649307,0.978705721617128
gemma3_4b,fsfairx_llama3_rm,74,1.0,top2_factor0p25_beta2,0.25,2.0,62,0.44172411165539793,0.43247674655691787,21454.3075,38.935,0.4110224390569179,-6.950418097717822,0.9623637801856292
gemma3_4b,fsfairx_llama3_rm,74,2.0,current_beta0,1.0,0.0,40,0.40252926652366,0.4573411535903873,24455.3825,53.1175,0.40843038859038727,1.4660106872950598,1.0
gemma3_4b,fsfairx_llama3_rm,74,2.0,current_beta1,1.0,1.0,40,0.40252926652366,0.4579524079424765,24822.5525,53.81,0.40830730294247647,1.435432625487579,0.9825796992820764
gemma3_4b,fsfairx_llama3_rm,74,2.0,current_beta2,1.0,2.0,40,0.40252926652366,0.4601733216566395,25192.7775,54.495,0.4097877666566395,1.8032229546104008,0.9663196294153377
gemma3_4b,fsfairx_llama3_rm,74,2.0,top2_factor4_beta0,4.0,0.0,40,0.40252926652366,0.5453641198314129,122335.43,215.025,0.30069325983141293,-25.299031688236592,1.0
gemma3_4b,fsfairx_llama3_rm,74,2.0,top2_factor4_beta2,4.0,2.0,40,0.40252926652366,0.5462201128018079,124271.2325,218.0625,0.29767764780180794,-26.048197595016127,0.9839890021746577
gemma3_4b,fsfairx_llama3_rm,74,2.0,top2_factor1_beta2,1.0,2.0,40,0.40252926652366,0.4726471490298323,38307.3475,70.1075,0.3960324540298323,-1.6139975485349827,0.9717420599663685
gemma3_4b,fsfairx_llama3_rm,74,2.0,top2_factor0p25_beta2,0.25,2.0,40,0.40252926652366,0.3970014293202512,12376.0375,22.7575,0.3722493543202512,-7.522412585031008,0.9519587497173757
gemma3_4b,fsfairx_llama3_rm,74,5.0,current_beta0,1.0,0.0,15,0.34080800198025046,0.3914807745850558,10388.695,22.8025,0.3395372995850558,-0.37284992952375084,1.0
gemma3_4b,fsfairx_llama3_rm,74,5.0,current_beta1,1.0,1.0,15,0.34080800198025046,0.3927952891770468,10627.555,23.2525,0.3396575141770468,-0.33757652300379903,0.9738614975038913
gemma3_4b,fsfairx_llama3_rm,74,5.0,current_beta2,1.0,2.0,15,0.34080800198025046,0.39457424300290667,10861.385,23.6825,0.34026731800290666,-0.15864767675705438,0.9502202139390354
gemma3_4b,fsfairx_llama3_rm,74,5.0,top2_factor4_beta0,4.0,0.0,15,0.34080800198025046,0.4935904725791271,55228.28,101.6575,0.21744907257912705,-36.19601907359909,1.0
gemma3_4b,fsfairx_llama3_rm,74,5.0,top2_factor4_beta2,4.0,2.0,15,0.34080800198025046,0.4960109910719081,56439.32,103.7275,0.21381439107190808,-37.26250855920382,0.9765282008177694
gemma3_4b,fsfairx_llama3_rm,74,5.0,top2_factor1_beta2,1.0,2.0,15,0.34080800198025046,0.42061067257524376,17843.2875,32.405,0.3313942350752438,-2.762190691036706,0.9589908786729266
gemma3_4b,fsfairx_llama3_rm,74,5.0,top2_factor0p25_beta2,0.25,2.0,15,0.34080800198025046,0.353571454531443,6224.925,11.4025,0.322446829531443,-5.387541472653417,0.937522682325454
gemma3_4b,fsfairx_llama3_rm,74,10.0,current_beta0,1.0,0.0,8,0.287434921814129,0.3520051990836987,5632.8325,12.1775,0.2956768740836987,2.8674150717494897,1.0
gemma3_4b,fsfairx_llama3_rm,74,10.0,current_beta1,1.0,1.0,8,0.287434921814129,0.3547841171830064,5791.7775,12.495,0.2968663421830064,3.281236778520692,0.9668195449076333
gemma3_4b,fsfairx_llama3_rm,74,10.0,current_beta2,1.0,2.0,8,0.287434921814129,0.356019194998201,5948.725,12.7975,0.296531944998201,3.164898380007787,0.9373450386937621
gemma3_4b,fsfairx_llama3_rm,74,10.0,top2_factor4_beta0,4.0,0.0,8,0.287434921814129,0.4550044544132107,30780.325,55.9875,0.14720120441321066,-48.78798877876122,1.0
gemma3_4b,fsfairx_llama3_rm,74,10.0,top2_factor4_beta2,4.0,2.0,8,0.287434921814129,0.4585893585532166,31672.8,57.46,0.14186135855321658,-50.645746989312656,0.9688792853951453
gemma3_4b,fsfairx_llama3_rm,74,10.0,top2_factor1_beta2,1.0,2.0,8,0.287434921814129,0.38667534537186,10447.9,19.2375,0.28219634537186,-1.8225260901514748,0.9486022276281016
gemma3_4b,fsfairx_llama3_rm,74,10.0,top2_factor0p25_beta2,0.25,2.0,8,0.287434921814129,0.332089872438134,4233.02,7.3775,0.289759672438134,0.8087919899685365,0.9291619087144218
gemma3_4b,fsfairx_llama3_rm,75,0.1,current_beta0,1.0,0.0,523,0.5570962813621141,0.5963358328604553,318748.375,488.69,0.5644609953604554,1.3219822577767633,1.0
gemma3_4b,fsfairx_llama3_rm,75,0.1,current_beta1,1.0,1.0,523,0.5570962813621141,0.59672926834055,320147.59,490.49,0.5647145093405499,1.367488571241053,0.9941651824096585
gemma3_4b,fsfairx_llama3_rm,75,0.1,current_beta2,1.0,2.0,523,0.5570962813621141,0.59672926834055,321503.6275,492.2225,0.5645789055905499,1.3431474017634113,0.9884996676233628
gemma3_4b,fsfairx_llama3_rm,75,0.1,top2_factor4_beta0,4.0,0.0,523,0.5570962813621141,0.6268424958085315,779685.1525,929.12,0.5488739805585314,-1.4759209635144097,1.0
gemma3_4b,fsfairx_llama3_rm,75,0.1,top2_factor4_beta2,4.0,2.0,523,0.5570962813621141,0.6268424958085315,780324.035,929.69,0.5488100923085315,-1.4873890440127595,0.9918733608349612
gemma3_4b,fsfairx_llama3_rm,75,0.1,top2_factor1_beta2,1.0,2.0,523,0.5570962813621141,0.6002704248251309,429929.8575,612.0725,0.5572774390751309,0.03251820539421302,0.9899971034914327
gemma3_4b,fsfairx_llama3_rm,75,0.1,top2_factor0p25_beta2,0.25,2.0,523,0.5570962813621141,0.5474683464892935,147301.555,260.9925,0.5327381909892935,-4.3723304548478445,0.9838339415008751
gemma3_4b,fsfairx_llama3_rm,75,0.2,current_beta0,1.0,0.0,283,0.5304747545956956,0.5716230315675425,180694.1,305.6325,0.5354842115675424,0.9443346603109954,1.0
gemma3_4b,fsfairx_llama3_rm,75,0.2,current_beta1,1.0,1.0,283,0.5304747545956956,0.5721624324914396,181797.78,307.25,0.5358028764914397,1.0044063076677254,0.9924733364346767
gemma3_4b,fsfairx_llama3_rm,75,0.2,current_beta2,1.0,2.0,283,0.5304747545956956,0.5722310529450507,182922.18,308.9075,0.5356466169450507,0.9749497604832933,0.9852171502457157
gemma3_4b,fsfairx_llama3_rm,75,0.2,top2_factor4_beta0,4.0,0.0,283,0.5304747545956956,0.6178570510275463,633354.72,801.9325,0.4911861070275463,-7.406318062787622,1.0
gemma3_4b,fsfairx_llama3_rm,75,0.2,top2_factor4_beta2,4.0,2.0,283,0.5304747545956956,0.61800122416349,635282.4625,803.5175,0.49094473166349,-7.451819825494546,0.9913297746718486
gemma3_4b,fsfairx_llama3_rm,75,0.2,top2_factor1_beta2,1.0,2.0,283,0.5304747545956956,0.5771311021106126,257390.42,414.9275,0.5256530181106126,-0.9089473991571775,0.9875904022436921
gemma3_4b,fsfairx_llama3_rm,75,0.2,top2_factor0p25_beta2,0.25,2.0,283,0.5304747545956956,0.5174416381135353,81428.82,154.3375,0.5011558741135352,-5.526913435212561,0.9784736655041647
gemma3_4b,fsfairx_llama3_rm,75,0.5,current_beta0,1.0,0.0,134,0.4854829512507655,0.5331078962345057,82055.345,154.7475,0.4920802237345057,1.3589091989210815,1.0
gemma3_4b,fsfairx_llama3_rm,75,0.5,current_beta1,1.0,1.0,134,0.4854829512507655,0.5343319109686311,82851.98,155.9725,0.49290592096863106,1.5289866922703481,0.9891189764610461
gemma3_4b,fsfairx_llama3_rm,75,0.5,current_beta2,1.0,2.0,134,0.4854829512507655,0.5353584156060447,83792.3575,157.315,0.4934622368560447,1.6435768928078462,0.9788338083536157
gemma3_4b,fsfairx_llama3_rm,75,0.5,top2_factor4_beta0,4.0,0.0,134,0.4854829512507655,0.5919237269288251,362350.8025,539.315,0.41074832567882513,-15.39387230373366,1.0
gemma3_4b,fsfairx_llama3_rm,75,0.5,top2_factor4_beta2,4.0,2.0,134,0.4854829512507655,0.592533668451767,364819.95,542.03,0.410123693451767,-15.522534335108574,0.9893317002204163
gemma3_4b,fsfairx_llama3_rm,75,0.5,top2_factor1_beta2,1.0,2.0,134,0.4854829512507655,0.5387554380772281,122225.9675,220.31,0.4776424543272281,-1.6149891367632294,0.9823298904233565
gemma3_4b,fsfairx_llama3_rm,75,0.5,top2_factor0p25_beta2,0.25,2.0,134,0.4854829512507655,0.48026434891619013,37856.14,72.0375,0.4613362789161901,-4.9737425943311795,0.9689111129690712
gemma3_4b,fsfairx_llama3_rm,75,1.0,current_beta0,1.0,0.0,68,0.4481513503432396,0.5019424685463388,44464.675,92.2675,0.45747779354633883,2.0810922907977605,1.0
gemma3_4b,fsfairx_llama3_rm,75,1.0,current_beta1,1.0,1.0,68,0.4481513503432396,0.5024440179219131,45042.4175,93.2125,0.4574016004219131,2.0640906407151727,0.9853561543387173
gemma3_4b,fsfairx_llama3_rm,75,1.0,current_beta2,1.0,2.0,68,0.4481513503432396,0.5037280536339054,45639.0575,94.17,0.45808899613390536,2.2174753647522194,0.9717075673144904
gemma3_4b,fsfairx_llama3_rm,75,1.0,top2_factor4_beta0,4.0,0.0,68,0.4481513503432396,0.5676163972194087,213823.2575,356.725,0.35379313971940873,-21.054987461615774,1.0
gemma3_4b,fsfairx_llama3_rm,75,1.0,top2_factor4_beta2,4.0,2.0,68,0.4481513503432396,0.5679350142984133,216328.35,360.275,0.3516066642984133,-21.542875185109366,0.9865544625994331
gemma3_4b,fsfairx_llama3_rm,75,1.0,top2_factor1_beta2,1.0,2.0,68,0.4481513503432396,0.5098948319085723,67612.365,129.6725,0.4422824669085723,-1.3095762023638464,0.9764932530610417
gemma3_4b,fsfairx_llama3_rm,75,1.0,top2_factor0p25_beta2,0.25,2.0,68,0.4481513503432396,0.4405050760191048,21295.935,40.82,0.41920914101910484,-6.458132794192832,0.959104271079225
gemma3_4b,fsfairx_llama3_rm,75,2.0,current_beta0,1.0,0.0,40,0.4082816491073512,0.4644784373400388,23847.8975,50.0275,0.4167826423400388,2.08213943763424,1.0
gemma3_4b,fsfairx_llama3_rm,75,2.0,current_beta1,1.0,1.0,40,0.4082816491073512,0.4649059260728899,24289.635,50.8275,0.4163266560728899,1.97045519511541,0.9802939066121407
gemma3_4b,fsfairx_llama3_rm,75,2.0,current_beta2,1.0,2.0,40,0.4082816491073512,0.4670017111636038,24698.475,51.56,0.4176047611636038,2.2835001466845783,0.9622893561524961
gemma3_4b,fsfairx_llama3_rm,75,2.0,top2_factor4_beta0,4.0,0.0,40,0.4082816491073512,0.5364603860675167,119351.7075,216.4075,0.29775697106751664,-27.070694527045436,1.0
gemma3_4b,fsfairx_llama3_rm,75,2.0,top2_factor4_beta2,4.0,2.0,40,0.4082816491073512,0.5387554380772281,122225.9675,220.31,0.2943035030772282,-27.9165488528127,0.9823298904233565
gemma3_4b,fsfairx_llama3_rm,75,2.0,top2_factor1_beta2,1.0,2.0,40,0.4082816491073512,0.48026434891619013,37856.14,72.0375,0.4045520689161901,-0.9134822001712016,0.9689111129690712
gemma3_4b,fsfairx_llama3_rm,75,2.0,top2_factor0p25_beta2,0.25,2.0,40,0.4082816491073512,0.4079790225847036,12305.02,23.1975,0.3833689825847036,-6.101833520344488,0.9483920146162041
gemma3_4b,fsfairx_llama3_rm,75,5.0,current_beta0,1.0,0.0,16,0.3489311057918956,0.4078782002450499,10116.555,21.6975,0.35729542524504987,2.397126342224923,1.0
gemma3_4b,fsfairx_llama3_rm,75,5.0,current_beta1,1.0,1.0,16,0.3489311057918956,0.4106804625159441,10416.1325,22.215,0.3585998000159441,2.770946488736072,0.9709828082132212
gemma3_4b,fsfairx_llama3_rm,75,5.0,current_beta2,1.0,2.0,16,0.3489311057918956,0.41152771528946813,10670.385,22.6825,0.3581757902894681,2.649429742467863,0.9454706302660579
gemma3_4b,fsfairx_llama3_rm,75,5.0,top2_factor4_beta0,4.0,0.0,16,0.3489311057918956,0.5008255771024586,54554.77,104.39,0.22805172710245858,-34.642763767105976,1.0
gemma3_4b,fsfairx_llama3_rm,75,5.0,top2_factor4_beta2,4.0,2.0,16,0.3489311057918956,0.5020415130779415,55988.12,106.9075,0.2221009130779415,-36.34820473403031,0.9742365306801284
gemma3_4b,fsfairx_llama3_rm,75,5.0,top2_factor1_beta2,1.0,2.0,16,0.3489311057918956,0.43002396489803013,17749.6025,33.6725,0.3412759523980301,-2.1938867778761737,0.9556673489253756
gemma3_4b,fsfairx_llama3_rm,75,5.0,top2_factor0p25_beta2,0.25,2.0,16,0.3489311057918956,0.3635132420805266,6261.7575,11.225,0.3322044545805266,-4.793683031900538,0.9315431090845795
gemma3_4b,fsfairx_llama3_rm,75,10.0,current_beta0,1.0,0.0,9,0.30139813413287386,0.3651745200129486,5552.785,11.67,0.3096466700129486,2.7367574466928524,1.0
gemma3_4b,fsfairx_llama3_rm,75,10.0,current_beta1,1.0,1.0,9,0.30139813413287386,0.3677807230418911,5721.9525,12.01,0.3105611980418911,3.0401860102350895,0.9629905291621198
gemma3_4b,fsfairx_llama3_rm,75,10.0,current_beta2,1.0,2.0,9,0.30139813413287386,0.3697553074981857,5923.105,12.3625,0.3105242574981857,3.0279296159439713,0.9313878566756816
gemma3_4b,fsfairx_llama3_rm,75,10.0,top2_factor4_beta0,4.0,0.0,9,0.30139813413287386,0.46259727987879207,30397.9075,58.145,0.15861820487879202,-47.37253256887653,1.0
gemma3_4b,fsfairx_llama3_rm,75,10.0,top2_factor4_beta2,4.0,2.0,9,0.30139813413287386,0.4665673899913111,31422.11,59.9225,0.15234628999131106,-49.45347275303704,0.9660132420692968
gemma3_4b,fsfairx_llama3_rm,75,10.0,top2_factor1_beta2,1.0,2.0,9,0.30139813413287386,0.3943934604371717,10329.7075,19.2575,0.2910963854371717,-3.4179868848028603,0.9447417312705355
gemma3_4b,fsfairx_llama3_rm,75,10.0,top2_factor0p25_beta2,0.25,2.0,9,0.30139813413287386,0.34023995423605236,4330.405,7.1425,0.2969359042360524,-1.4805101264675644,0.9226043511938373
gemma3_4b,rm_mistral_7b,71,0.1,current_beta0,1.0,0.0,505,0.5521668877775467,0.5864406980497234,313061.495,509.3225,0.5551345485497234,0.5374572140900064,1.0
gemma3_4b,rm_mistral_7b,71,0.1,current_beta1,1.0,1.0,505,0.5521668877775467,0.586606716990039,314279.2625,510.8175,0.555178790740039,0.5454696812072554,0.9947193518195456
gemma3_4b,rm_mistral_7b,71,0.1,current_beta2,1.0,2.0,505,0.5521668877775467,0.5868646433598846,315499.6975,512.31,0.5553146736098846,0.5700787030181422,0.9895304826785857
gemma3_4b,rm_mistral_7b,71,0.1,top2_factor4_beta0,4.0,0.0,505,0.5521668877775467,0.6168128221787351,757963.8,935.925,0.5410164421787351,-2.019397730220983,1.0
gemma3_4b,rm_mistral_7b,71,0.1,top2_factor4_beta2,4.0,2.0,505,0.5521668877775467,0.6168128221787351,758374.12,936.3025,0.5409754101787351,-2.0268288168921167,0.992287775036763
gemma3_4b,rm_mistral_7b,71,0.1,top2_factor1_beta2,1.0,2.0,505,0.5521668877775467,0.5876876366690413,394484.54,586.0075,0.5482391826690414,-0.7113257233359749,0.9902876311789484
gemma3_4b,rm_mistral_7b,71,0.1,top2_factor0p25_beta2,0.25,2.0,505,0.5521668877775467,0.5405615088735821,129284.585,249.4925,0.5276330503735821,-4.4431924381979,0.983995389301029
gemma3_4b,rm_mistral_7b,71,0.2,current_beta0,1.0,0.0,254,0.5238370510201584,0.5669510778105048,178427.8675,336.6775,0.5312655043105048,1.4180847414056812,1.0
gemma3_4b,rm_mistral_7b,71,0.2,current_beta1,1.0,1.0,254,0.5238370510201584,0.5672611904262486,179387.045,338.245,0.5313837814262485,1.4406637314777668,0.9932121965094022
gemma3_4b,rm_mistral_7b,71,0.2,current_beta2,1.0,2.0,254,0.5238370510201584,0.5673095187159152,180429.4125,339.865,0.5312236362159152,1.4100921615551194,0.9865975247897312
gemma3_4b,rm_mistral_7b,71,0.2,top2_factor4_beta0,4.0,0.0,254,0.5238370510201584,0.6046162795411942,612029.76,804.445,0.4822103275411942,-7.946502332719176,1.0
gemma3_4b,rm_mistral_7b,71,0.2,top2_factor4_beta2,4.0,2.0,254,0.5238370510201584,0.6046405023253337,613703.54,805.9825,0.4818997943253337,-8.005782831350526,0.9917507568593544
