generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
llama3.1_8b,73,mean_costse0,0.3,8050.372093185718,8685.547117488208,True,7.3130110942991156
llama3.1_8b,73,mean_costse0,0.35,10749.315109857569,16081.408450563265,True,33.156880239049805
llama3.1_8b,73,mean_costse0,0.4,18793.758488973195,30128.170144719705,True,37.620644072647046
llama3.1_8b,73,mean_costse0,0.45,34870.10444957864,56320.984345338984,True,38.086834143792046
llama3.1_8b,73,mean_costse0,0.5,65166.27407478125,127844.84142120545,True,49.0270601845557
llama3.1_8b,73,mean_costse0,0.55,152618.51113702622,291148.8391762272,True,47.58058745181912
llama3.1_8b,73,mean_costse0,0.6,385599.7904650102,663742.4750611647,True,41.9052109887232
llama3.1_8b,73,mean_costse1,0.3,8073.033636104866,8685.547117488208,True,7.0521001509514125
llama3.1_8b,73,mean_costse1,0.35,10519.4201476308,16081.408450563265,True,34.58645006145373
llama3.1_8b,73,mean_costse1,0.4,18673.654160329195,30128.170144719705,True,38.019288690183
llama3.1_8b,73,mean_costse1,0.45,33361.78936324489,56320.984345338984,True,40.76490361268722
llama3.1_8b,73,mean_costse1,0.5,65496.831322407175,127844.84142120545,True,48.76849891297741
llama3.1_8b,73,mean_costse1,0.55,151011.2612568331,291148.8391762272,True,48.13262464514631
llama3.1_8b,73,mean_costse1,0.6,379875.2028939257,663742.4750611647,True,42.76768217087211
llama3.1_8b,73,mean_costse2,0.3,8072.9375274650165,8685.547117488208,True,7.0532066861938025
llama3.1_8b,73,mean_costse2,0.35,10542.06343595578,16081.408450563265,True,34.4456459248348
llama3.1_8b,73,mean_costse2,0.4,18495.715473027154,30128.170144719705,True,38.60989438062924
llama3.1_8b,73,mean_costse2,0.45,33341.704209245814,56320.984345338984,True,40.80056554976545
llama3.1_8b,73,mean_costse2,0.5,64583.21682257096,127844.84142120545,True,49.48312649566271
llama3.1_8b,73,mean_costse2,0.55,149524.6612471834,291148.8391762272,True,48.64322259698972
llama3.1_8b,73,mean_costse2,0.6,374083.05207627604,663742.4750611647,True,43.6403324886201
llama3.1_8b,74,previous,0.3,7533.664558429946,7545.361350734915,True,0.1550196440072371
llama3.1_8b,74,previous,0.35,10726.667330013788,15134.260705719955,True,29.123281681280467
llama3.1_8b,74,previous,0.4,19118.995896189743,30140.1850105997,True,36.5664282104905
llama3.1_8b,74,previous,0.45,34176.48477262739,59628.193742654534,True,42.68401803326884
llama3.1_8b,74,previous,0.5,65911.38573516956,134064.6881612325,True,50.836132437871015
llama3.1_8b,74,previous,0.55,141075.616027344,267659.950102442,True,47.29296782228726
llama3.1_8b,74,previous,0.6,387883.8060230665,655234.415931187,True,40.80228440506668
llama3.1_8b,74,mean_costse0,0.3,7533.7031542651575,7545.361350734915,True,0.1545081266203563
llama3.1_8b,74,mean_costse0,0.35,10699.328043415184,15134.260705719955,True,29.303926690179182
llama3.1_8b,74,mean_costse0,0.4,18913.570772017454,30140.1850105997,True,37.247993781836676
llama3.1_8b,74,mean_costse0,0.45,34512.346389247854,59628.193742654534,True,42.12075828055859
llama3.1_8b,74,mean_costse0,0.5,65482.81601518288,134064.6881612325,True,51.15580626538275
llama3.1_8b,74,mean_costse0,0.55,140940.93245103184,267659.950102442,True,47.343286734870404
llama3.1_8b,74,mean_costse0,0.6,357736.9310986918,655234.415931187,True,45.403214116844936
llama3.1_8b,74,mean_costse1,0.3,7534.943380110649,7545.361350734915,True,0.13807119553328473
llama3.1_8b,74,mean_costse1,0.35,10714.43334807177,15134.260705719955,True,29.204118017986314
llama3.1_8b,74,mean_costse1,0.4,19122.893655647356,30140.1850105997,True,36.553496108526815
llama3.1_8b,74,mean_costse1,0.45,33919.68982159303,59628.193742654534,True,43.11467832149197
llama3.1_8b,74,mean_costse1,0.5,65399.7178592954,134064.6881612325,True,51.21778989211341
llama3.1_8b,74,mean_costse1,0.55,140908.68716989562,267659.950102442,True,47.35533384207634
llama3.1_8b,74,mean_costse1,0.6,351367.926487142,655234.415931187,True,46.375233360141024
llama3.1_8b,74,mean_costse2,0.3,,7545.361350734915,False,
llama3.1_8b,74,mean_costse2,0.35,10722.965597392915,15134.260705719955,True,29.147740970656088
llama3.1_8b,74,mean_costse2,0.4,19020.838842848854,30140.1850105997,True,36.892096594099854
llama3.1_8b,74,mean_costse2,0.45,34191.09652137669,59628.193742654534,True,42.65951326827066
llama3.1_8b,74,mean_costse2,0.5,63979.74591664319,134064.6881612325,True,52.27695913505714
llama3.1_8b,74,mean_costse2,0.55,138134.34036912047,267659.950102442,True,48.39185305225826
llama3.1_8b,74,mean_costse2,0.6,348177.7215532552,655234.415931187,True,46.86211330055945
llama3.1_8b,75,previous,0.3,8058.561746776219,8629.135499573165,True,6.612177463491797
llama3.1_8b,75,previous,0.35,11494.909998847517,15855.067047861678,True,27.500085845440815
llama3.1_8b,75,previous,0.4,20658.9783099077,29778.659794447158,True,30.62488892209988
llama3.1_8b,75,previous,0.45,38511.41687990041,57860.55714717788,True,33.44098505318526
llama3.1_8b,75,previous,0.5,76708.56215614598,128321.92276539895,True,40.2217793319803
llama3.1_8b,75,previous,0.55,180270.33127984757,299404.7006084116,True,39.790413806621785
llama3.1_8b,75,previous,0.6,544364.6228825464,743897.0605825334,True,26.822587192875382
llama3.1_8b,75,mean_costse0,0.3,8031.04589005225,8629.135499573165,True,6.931048997324229
llama3.1_8b,75,mean_costse0,0.35,11483.861468592264,15855.067047861678,True,27.569770383651225
llama3.1_8b,75,mean_costse0,0.4,20246.265786871787,29778.659794447158,True,32.01082276158338
llama3.1_8b,75,mean_costse0,0.45,38395.65169785142,57860.55714717788,True,33.641061215180244
llama3.1_8b,75,mean_costse0,0.5,74194.45135124028,128321.92276539895,True,42.18100091370649
llama3.1_8b,75,mean_costse0,0.55,184091.4607952761,299404.7006084116,True,38.514171480544825
llama3.1_8b,75,mean_costse0,0.6,523836.6435136143,743897.0605825334,True,29.582106010285003
llama3.1_8b,75,mean_costse1,0.3,8053.845187027768,8629.135499573165,True,6.666836006617971
llama3.1_8b,75,mean_costse1,0.35,11524.219037345176,15855.067047861678,True,27.315229872210413
llama3.1_8b,75,mean_costse1,0.4,20316.90993146705,29778.659794447158,True,31.77359198933609
llama3.1_8b,75,mean_costse1,0.45,38532.974037558546,57860.55714717788,True,33.40372796697487
llama3.1_8b,75,mean_costse1,0.5,73289.7346982656,128321.92276539895,True,42.88603761630384
llama3.1_8b,75,mean_costse1,0.55,182889.2495421605,299404.7006084116,True,38.91570534112637
llama3.1_8b,75,mean_costse1,0.6,505982.940082515,743897.0605825334,True,31.982129397542145
llama3.1_8b,75,mean_costse2,0.3,8062.941582683574,8629.135499573165,True,6.561421093892871
llama3.1_8b,75,mean_costse2,0.35,11612.152999447966,15855.067047861678,True,26.76061877004765
llama3.1_8b,75,mean_costse2,0.4,20343.437285323616,29778.659794447158,True,31.68451023065495
llama3.1_8b,75,mean_costse2,0.45,37492.73746942103,57860.55714717788,True,35.20156161985779
llama3.1_8b,75,mean_costse2,0.5,73483.31325603825,128321.92276539895,True,42.735183768729755
llama3.1_8b,75,mean_costse2,0.55,180485.62468490942,299404.7006084116,True,39.71850665064716
llama3.1_8b,75,mean_costse2,0.6,503477.9146786749,743897.0605825334,True,32.318872952070855
llama3.2_3b,71,previous,0.3,7715.804576204953,7780.058937717972,True,0.8258852796283023
llama3.2_3b,71,previous,0.35,10758.315309237123,16015.347567407383,True,32.824965153230735
llama3.2_3b,71,previous,0.4,21048.45444084025,31498.793339997574,True,33.176949943308934
llama3.2_3b,71,previous,0.45,41268.83384542184,62284.739199213946,True,33.741660676420295
llama3.2_3b,71,previous,0.5,85115.5332410669,128877.6216131995,True,33.95631283720907
llama3.2_3b,71,previous,0.55,182355.40940524577,272058.0171093047,True,32.97186705143821
llama3.2_3b,71,previous,0.6,483745.6366510672,588254.9821298568,True,17.765994110309002
llama3.2_3b,71,mean_costse0,0.3,7715.846589036443,7780.058937717972,True,0.8253452730316191
llama3.2_3b,71,mean_costse0,0.35,10632.397385157787,16015.347567407383,True,33.61119800611987
llama3.2_3b,71,mean_costse0,0.4,20397.482749851282,31498.793339997574,True,35.24360590680058
llama3.2_3b,71,mean_costse0,0.45,41345.52992586901,62284.739199213946,True,33.618522839715446
llama3.2_3b,71,mean_costse0,0.5,83351.94844001456,128877.6216131995,True,35.32473101483916
