generator,split_seed,method,price,selected,fixed_n,profit,fixed_profit,relative_percent,delta_profit,ci_low,ci_high,quality,fixed_quality,cost,fixed_cost,samples,delta_test_oracle
gemma2_9b,75,dmrl_envelope,1e-05,820,6,0.2627490202410362,0.2560276425707711,2.625254680618009,0.006721377670265114,0.0013368465132933631,0.013572725560959035,0.36001197024103626,0.3435229925707711,0.09726295000000001,0.08749535,7.56,0.0067213776702650385
gemma2_9b,75,moment_envelope,2e-08,1088,925,0.6159317800453822,0.6176284323508502,-0.27470437185187163,-0.001696652305467965,-0.006670893117883584,0.00137979927279034,0.6437361821453821,0.6445152033008502,0.0278044021,0.026886770950000003,952.9325,-0.003026673875833108
gemma2_9b,75,moment_envelope,1e-07,1342,412,0.5495338597655606,0.5461368764959282,0.6220021785431749,0.0033969832696323222,-0.0034384960114493585,0.010524086560169382,0.6176642247655606,0.6060132977459283,0.068130365,0.05987642125,605.78,-0.0018614520412914004
gemma2_9b,75,moment_envelope,2e-07,1101,201,0.5254849070812201,0.5108323305912363,2.868372969468269,0.014652576489983811,0.005781023242945597,0.023937586542063672,0.5815243275812201,0.5692352560912363,0.05603942049999999,0.0584029255,296.805,0.011396818869786163
gemma2_9b,75,moment_envelope,1e-06,1352,42,0.4392510238723647,0.4189665668014893,4.841545526110302,0.020284457070875436,0.012387469708802184,0.028560642063568942,0.5033683013723647,0.48005774930148926,0.0641172775,0.0610911825,78.97,0.017397955880466665
gemma2_9b,75,moment_envelope,2e-06,1356,19,0.38875763967492394,0.3710867668951823,4.761924799310614,0.017670872779741654,0.011252042202708229,0.025557255200282677,0.44704277467492387,0.4263347418951822,0.058285135,0.055247975,34.05,0.01493900465532133
gemma2_9b,75,moment_envelope,1e-05,1407,6,0.26431021286492073,0.2560276425707711,3.2350297065521696,0.008282570294149654,-0.00012107685946825091,0.016841328054546998,0.35347721286492073,0.3435229925707711,0.08916700000000001,0.08749535,14.365,0.008282570294149583
gemma2_9b,75,all_train_selected,2e-08,407,925,0.6151661753131593,0.6176284323508502,-0.39866316197893753,-0.0024622570376908424,-0.008024008635468637,0.0008989140390933679,0.6429894995131592,0.6445152033008502,0.0278233242,0.026886770950000003,951.6575,-0.0037922786080559767
gemma2_9b,75,all_train_selected,1e-07,218,412,0.5605988167105738,0.5461368764959282,2.6480431622627014,0.014461940214645521,0.008039306303050869,0.021510140166427338,0.6139871742105738,0.6060132977459283,0.05338835749999999,0.05987642125,541.385,0.009203504903721793
gemma2_9b,75,all_train_selected,2e-07,466,201,0.525596533961011,0.5108323305912363,2.8902249301031393,0.014764203369774798,0.007006059211443028,0.022737938956838368,0.579068188961011,0.5692352560912363,0.053471655,0.0584029255,319.7125,0.011508445749577101
gemma2_9b,75,all_train_selected,1e-06,1352,42,0.4392510238723647,0.4189665668014893,4.841545526110302,0.020284457070875436,0.012387469708802184,0.028560642063568942,0.5033683013723647,0.48005774930148926,0.0641172775,0.0610911825,78.97,0.017397955880466665
gemma2_9b,75,all_train_selected,2e-06,1356,19,0.38875763967492394,0.3710867668951823,4.761924799310614,0.017670872779741654,0.011252042202708229,0.025557255200282677,0.44704277467492387,0.4263347418951822,0.058285135,0.055247975,34.05,0.01493900465532133
gemma2_9b,75,all_train_selected,1e-05,1407,6,0.26431021286492073,0.2560276425707711,3.2350297065521696,0.008282570294149654,-0.00012107685946825091,0.016841328054546998,0.35347721286492073,0.3435229925707711,0.08916700000000001,0.08749535,14.365,0.008282570294149583
llama3.1_8b,71,spacing,2e-08,98,960,0.6286653668531256,0.6286653668531256,0.0,0.0,0.0,0.0,0.6674008976531254,0.6674008976531254,0.0387355308,0.0387355308,960.0,-0.00011717936585020627
llama3.1_8b,71,spacing,1e-07,464,343,0.5649722660238292,0.544383099705112,3.7821097550365197,0.020589166318717225,0.011530087568315637,0.03028086149084946,0.6128050020238291,0.6135178614551119,0.047832735999999994,0.06913476175,422.4325,0.01846169549516752
llama3.1_8b,71,spacing,2e-07,222,146,0.5188481122346269,0.49896323375342183,3.9852392192551545,0.01988487848120514,0.006465630677799545,0.03711494250302002,0.563235126234627,0.5577786667534217,0.044387014,0.05881543299999999,255.175,0.01743579940987683
llama3.1_8b,71,spacing,1e-06,374,38,0.41167622818253663,0.38771243901986013,6.180815148272557,0.023963789162676514,0.01176947137985723,0.03724826308681074,0.47150434818253667,0.4646615390198601,0.05982812,0.0769491,74.795,0.02003621438516523
llama3.1_8b,71,spacing,2e-06,375,22,0.357754545012224,0.3333823110107015,7.310596032415239,0.024372234001522573,0.014063203786888065,0.03622189324999201,0.453093760012224,0.4222906160107015,0.09533921499999999,0.08890830499999999,59.95,0.02394021400532992
llama3.1_8b,71,spacing,1e-05,479,3,0.22938444731883653,0.20135597489021897,13.919861302302515,0.02802847242861756,0.011310345011078325,0.04707932270831309,0.3368696723188366,0.26151482489021893,0.107485225,0.06015885000000001,11.175,0.02393662025851792
llama3.1_8b,71,dmrl_envelope,2e-08,588,960,0.5998821408981099,0.6286653668531256,-4.578465344622714,-0.028783225955015604,-0.05845834707474379,-0.007166466058979924,0.6312262946481099,0.6674008976531254,0.03134415375,0.0387355308,756.6025,-0.028900405320865907
llama3.1_8b,71,dmrl_envelope,1e-07,602,343,0.522773916011383,0.544383099705112,-3.9694809970100757,-0.021609183693728835,-0.05297397908221112,0.002219047152099308,0.5723785967613831,0.6135178614551119,0.04960468075,0.06913476175,312.225,-0.023736654517278688
llama3.1_8b,71,dmrl_envelope,2e-07,607,146,0.48476790903459843,0.49896323375342183,-2.8449640692040417,-0.014195324718823423,-0.04038146814268428,0.006511900470405166,0.5250281175345983,0.5577786667534217,0.0402602085,0.05881543299999999,153.325,-0.01664440379015164
llama3.1_8b,71,dmrl_envelope,1e-06,612,38,0.39262636257531425,0.38771243901986013,1.2674144703421337,0.004913923555454129,-0.013065594365645902,0.020281929662551414,0.4769662025753143,0.4646615390198601,0.08433984,0.0769491,66.91,0.000986348777942847
llama3.1_8b,71,dmrl_envelope,2e-06,861,22,0.3461194119217975,0.3333823110107015,3.8205689055551315,0.012737100911095962,-0.0012500048710180171,0.024360506941119006,0.4245113819217975,0.4222906160107015,0.07839196999999999,0.08890830499999999,28.2825,0.012305080914903455
llama3.1_8b,71,dmrl_envelope,1e-05,966,3,0.21203742363197606,0.20135597489021897,5.304758772408248,0.01068144874175704,-0.0005369366126799744,0.022458169177755012,0.302225648631976,0.26151482489021893,0.09018822500000001,0.06015885000000001,5.6,0.006589596571657447
llama3.1_8b,71,moment_envelope,2e-08,1078,960,0.6262155769088257,0.6286653668531256,-0.389681072549381,-0.0024497899442997607,-0.007349369832899282,0.0,0.6646735022588257,0.6674008976531254,0.038457925350000005,0.0387355308,946.1125,-0.0025669693101501023
llama3.1_8b,71,moment_envelope,1e-07,1099,343,0.5497068805874068,0.544383099705112,0.9779474941780402,0.005323780882294885,-0.014259036136383137,0.020241526161449693,0.5983199448374068,0.6135178614551119,0.04861306425,0.06913476175,394.86,0.0031963100587451
llama3.1_8b,71,moment_envelope,2e-07,1102,146,0.5109753317598263,0.49896323375342183,2.407411447140947,0.01201209800640452,-0.008385595969656183,0.02991003783596169,0.5612631487598264,0.5577786667534217,0.050287817,0.05881543299999999,237.85,0.009563018935076273
llama3.1_8b,71,moment_envelope,1e-06,1351,38,0.40083223528465645,0.38771243901986013,3.3838987209085305,0.013119796264796313,-0.0009747417853138758,0.027053562155104172,0.49337044278465647,0.4646615390198601,0.0925382075,0.0769491,95.2475,0.009192221487285046
llama3.1_8b,71,moment_envelope,2e-06,1355,22,0.3576982232751939,0.3333823110107015,7.293701993598549,0.024315912264492447,0.016035706722066514,0.03386405359570008,0.43678183327519393,0.4222906160107015,0.07908361,0.08890830499999999,38.2075,0.023883892268299844
llama3.1_8b,71,moment_envelope,1e-05,1408,3,0.22172303209213748,0.20135597489021897,10.11495050644652,0.02036705720191853,0.007103760424963171,0.03501179138526026,0.31666775709213746,0.26151482489021893,0.09494472500000001,0.06015885000000001,8.9275,0.016275205031818868
llama3.1_8b,71,all_train_selected,2e-08,98,960,0.6286653668531256,0.6286653668531256,0.0,0.0,0.0,0.0,0.6674008976531254,0.6674008976531254,0.0387355308,0.0387355308,960.0,-0.00011717936585020627
llama3.1_8b,71,all_train_selected,1e-07,464,343,0.5649722660238292,0.544383099705112,3.7821097550365197,0.020589166318717225,0.011530087568315637,0.03028086149084946,0.6128050020238291,0.6135178614551119,0.047832735999999994,0.06913476175,422.4325,0.01846169549516752
llama3.1_8b,71,all_train_selected,2e-07,222,146,0.5188481122346269,0.49896323375342183,3.9852392192551545,0.01988487848120514,0.006465630677799545,0.03711494250302002,0.563235126234627,0.5577786667534217,0.044387014,0.05881543299999999,255.175,0.01743579940987683
llama3.1_8b,71,all_train_selected,1e-06,374,38,0.41167622818253663,0.38771243901986013,6.180815148272557,0.023963789162676514,0.01176947137985723,0.03724826308681074,0.47150434818253667,0.4646615390198601,0.05982812,0.0769491,74.795,0.02003621438516523
llama3.1_8b,71,all_train_selected,2e-06,375,22,0.357754545012224,0.3333823110107015,7.310596032415239,0.024372234001522573,0.014063203786888065,0.03622189324999201,0.453093760012224,0.4222906160107015,0.09533921499999999,0.08890830499999999,59.95,0.02394021400532992
llama3.1_8b,71,all_train_selected,1e-05,479,3,0.22938444731883653,0.20135597489021897,13.919861302302515,0.02802847242861756,0.011310345011078325,0.04707932270831309,0.3368696723188366,0.26151482489021893,0.107485225,0.06015885000000001,11.175,0.02393662025851792
llama3.1_8b,72,spacing,2e-08,98,960,0.6083830065106219,0.6083830065106219,0.0,0.0,0.0,0.0,0.6435205585106221,0.6435205585106221,0.035137552,0.035137552,960.0,-0.00013600487660048177
llama3.1_8b,72,spacing,1e-07,219,343,0.5539132642240719,0.5401140493278688,2.5548705710164854,0.013799214896203182,0.0060937170224808586,0.023138205784351426,0.604453323474072,0.6028722120778688,0.05054005925,0.06275816274999999,460.345,0.01258157461890197
llama3.1_8b,72,spacing,2e-07,221,154,0.5145615054045777,0.5020303603554253,2.4960930729927746,0.012531145049152434,0.0019702542225403423,0.023789556706901492,0.5759539914045777,0.5583803678554253,0.061392485999999996,0.05635000749999999,327.6525,0.011303988250767838
llama3.1_8b,72,spacing,1e-06,226,32,0.40270680412646537,0.38296732293520563,5.15435130077649,0.01973948119125967,0.004174738390359953,0.03708830555506732,0.4826800241264653,0.44177666543520566,0.07997322,0.05880934249999999,118.925,0.015476298512619113
llama3.1_8b,72,spacing,2e-06,377,16,0.35994029629082896,0.32574135681759253,10.498801812379936,0.0341989394732364,0.018128610952369027,0.05244616850218771,0.42296682629082893,0.38459968681759255,0.06302653,0.05885833,43.515,0.027635618791971073
llama3.1_8b,72,spacing,1e-05,430,3,0.22235854590694423,0.1915852597965505,16.06244976417952,0.030773286110393747,0.012484887946561352,0.05173455518347154,0.33253264590694426,0.24658388479655052,0.11017410000000001,0.05499862500000001,12.4225,0.023921799882454575
llama3.1_8b,72,dmrl_envelope,2e-08,588,960,0.5843250326290993,0.6083830065106219,-3.9544125368502994,-0.024057973881522806,-0.05402499205585077,-0.0028504028069316553,0.6143957591290993,0.6435205585106221,0.0300707265,0.035137552,788.98,-0.024193978758123125
llama3.1_8b,72,dmrl_envelope,1e-07,599,343,0.5079088631987044,0.5401140493278688,-5.962664027947673,-0.03220518612916438,-0.06055741693939472,-0.01049423768866633,0.5876293714487044,0.6028722120778688,0.07972050825,0.06275816274999999,491.7275,-0.033422826406465544
llama3.1_8b,72,dmrl_envelope,2e-07,605,154,0.48075942323561316,0.5020303603554253,-4.236982222500021,-0.02127093711981216,-0.04669676353774458,-0.0012471650532337763,0.541204423235613,0.5583803678554253,0.060445,0.05635000749999999,216.7,-0.022498093918196682
llama3.1_8b,72,dmrl_envelope,1e-06,614,32,0.3897018592114458,0.38296732293520563,1.7585145971786986,0.006734536276240077,-0.01040248788503689,0.021948819436446148,0.4519969442114457,0.44177666543520566,0.06229508499999999,0.05880934249999999,45.7875,0.002471353597599535
llama3.1_8b,72,dmrl_envelope,2e-06,861,16,0.33932500692905543,0.32574135681759253,4.1700723064985,0.013583650111462888,-0.0012676092084793749,0.026336306614405953,0.4140343469290555,0.38459968681759255,0.07470934,0.05885833,26.3175,0.007020329430197536
llama3.1_8b,72,dmrl_envelope,1e-05,723,3,0.20460066142325495,0.1915852597965505,6.793529753033094,0.013015401626704408,0.0011184491905939912,0.024978384014933356,0.29045906142325495,0.24658388479655052,0.08585840000000002,0.05499862500000001,5.525,0.006163915398765291
llama3.1_8b,72,moment_envelope,2e-08,1078,960,0.6059332165663223,0.6083830065106219,-0.40267231630129185,-0.0024497899442997607,-0.007349369832899282,0.0,0.6407931631163223,0.6435205585106221,0.03485994655,0.035137552,946.1125,-0.0025857948209001558
llama3.1_8b,72,moment_envelope,1e-07,1098,343,0.5356798651574035,0.5401140493278688,-0.8209718254845079,-0.0044341841704653,-0.02385719325086261,0.010146624112390003,0.6003631069074035,0.6028722120778688,0.06468324175,0.06275816274999999,510.6875,-0.0056518244477664625
llama3.1_8b,72,moment_envelope,2e-07,1101,154,0.50062347695634,0.5020303603554253,-0.2802387086886855,-0.001406883399085198,-0.02003157363845535,0.013602670148631228,0.5682483884563401,0.5583803678554253,0.0676249115,0.05635000749999999,317.9125,-0.0026340401974698224
llama3.1_8b,72,moment_envelope,1e-06,1352,32,0.4058010279714663,0.38296732293520563,5.962311578244985,0.02283370503626063,0.008906935721013297,0.03759954491218246,0.4823027504714663,0.44177666543520566,0.0765017225,0.05880934249999999,89.68,0.018570522357620023
llama3.1_8b,72,moment_envelope,2e-06,1355,16,0.35774661671534114,0.32574135681759253,9.825359668920006,0.03200525989774855,0.019749666447068978,0.04527498264944708,0.43753007671534117,0.38459968681759255,0.07978346,0.05885833,43.1825,0.025441939216483245
llama3.1_8b,72,moment_envelope,1e-05,1407,3,0.209620556167359,0.1915852597965505,9.413718148233663,0.018035296370808487,0.001701311578657491,0.03560966682510712,0.312911481167359,0.24658388479655052,0.10329092500000002,0.05499862500000001,14.03,0.011183810142869344
llama3.1_8b,72,all_train_selected,2e-08,98,960,0.6083830065106219,0.6083830065106219,0.0,0.0,0.0,0.0,0.6435205585106221,0.6435205585106221,0.035137552,0.035137552,960.0,-0.00013600487660048177
llama3.1_8b,72,all_train_selected,1e-07,219,343,0.5539132642240719,0.5401140493278688,2.5548705710164854,0.013799214896203182,0.0060937170224808586,0.023138205784351426,0.604453323474072,0.6028722120778688,0.05054005925,0.06275816274999999,460.345,0.01258157461890197
llama3.1_8b,72,all_train_selected,2e-07,221,154,0.5145615054045777,0.5020303603554253,2.4960930729927746,0.012531145049152434,0.0019702542225403423,0.023789556706901492,0.5759539914045777,0.5583803678554253,0.061392485999999996,0.05635000749999999,327.6525,0.011303988250767838
llama3.1_8b,72,all_train_selected,1e-06,226,32,0.40270680412646537,0.38296732293520563,5.15435130077649,0.01973948119125967,0.004174738390359953,0.03708830555506732,0.4826800241264653,0.44177666543520566,0.07997322,0.05880934249999999,118.925,0.015476298512619113
llama3.1_8b,72,all_train_selected,2e-06,377,16,0.35994029629082896,0.32574135681759253,10.498801812379936,0.0341989394732364,0.018128610952369027,0.05244616850218771,0.42296682629082893,0.38459968681759255,0.06302653,0.05885833,43.515,0.027635618791971073
llama3.1_8b,72,all_train_selected,1e-05,430,3,0.22235854590694423,0.1915852597965505,16.06244976417952,0.030773286110393747,0.012484887946561352,0.05173455518347154,0.33253264590694426,0.24658388479655052,0.11017410000000001,0.05499862500000001,12.4225,0.023921799882454575
llama3.1_8b,73,spacing,2e-08,409,960,0.6323535156324982,0.6356460890295828,-0.5179884614898042,-0.003292573397084446,-0.013662305390533975,0.0033144293342052835,0.6621575610824982,0.6733544234295826,0.02980404545,0.0377083344,851.4125,-0.0033321775470844806
llama3.1_8b,73,spacing,1e-07,464,271,0.568511310125086,0.5472173333030489,3.8913198698412574,0.021293976822037,0.008411625866496743,0.0362653880213577,0.614137988125086,0.6004266143030489,0.045626678000000004,0.053209281000000004,435.8875,0.019040370331854795
llama3.1_8b,73,spacing,2e-07,466,153,0.5334000259421628,0.5017264905075413,6.312908732919609,0.03167353543462165,0.01425640514012719,0.05267560808449255,0.5916831034421629,0.5618043455075413,0.0582830775,0.060077855,353.325,0.030502769205748792
llama3.1_8b,73,spacing,1e-06,177,34,0.4194915034510902,0.3882516724744032,8.04628368439202,0.031239830976687047,0.005152536654677072,0.06293948264581492,0.5016934409510901,0.4551245774744032,0.0822019375,0.066872905,139.66,0.029813901539768206
llama3.1_8b,73,spacing,2e-06,376,15,0.37633505046193166,0.3298628448564095,14.08834196702318,0.0464722056055221,0.02648925460408916,0.0696383315786557,0.4558340704619316,0.38903981985640945,0.07949902,0.05917697499999999,64.3125,0.037747418575684255
llama3.1_8b,73,spacing,1e-05,480,4,0.2243997323347741,0.19886043288882724,12.84282603378651,0.025539299445946857,0.01422882237689864,0.03941516482193019,0.3205795573347741,0.27782625788882725,0.09617982500000001,0.07896582500000002,10.39,0.02256927200901221
llama3.1_8b,73,dmrl_envelope,2e-08,588,960,0.5929772805037874,0.6356460890295828,-6.712667514549808,-0.04266880852579515,-0.08307719451902512,-0.01359291996052277,0.6230209923037875,0.6733544234295826,0.0300437118,0.0377083344,743.0025,-0.04270841267579528
llama3.1_8b,73,dmrl_envelope,1e-07,601,271,0.5130049044993408,0.5472173333030489,-6.252073302795292,-0.03421242880370825,-0.06690307710095147,-0.007033601106032917,0.5737871849993408,0.6004266143030489,0.0607822805,0.053209281000000004,383.845,-0.036466035293890475
llama3.1_8b,73,dmrl_envelope,2e-07,607,153,0.4816056277361112,0.5017264905075413,-4.010324978271729,-0.020120862771430062,-0.04808557102626546,0.0014677410064567761,0.5218486367361111,0.5618043455075413,0.040243009,0.060077855,160.5125,-0.021291629000302847
llama3.1_8b,73,dmrl_envelope,1e-06,612,34,0.3956525837147718,0.3882516724744032,1.9062149026174584,0.007400911240368599,-0.007361210447997943,0.022154217952607698,0.47972944621477176,0.4551245774744032,0.0840768625,0.066872905,72.32,0.005974981803449797
llama3.1_8b,73,dmrl_envelope,2e-06,617,15,0.3555610585965183,0.3298628448564095,7.790575428795353,0.02569821374010877,0.012666851579843777,0.03907524661720134,0.4360936935965183,0.38903981985640945,0.08053263499999999,0.05917697499999999,29.9925,0.01697342671027091
llama3.1_8b,73,dmrl_envelope,1e-05,675,4,0.21126049565409324,0.19886043288882724,6.235560581424581,0.012400062765265993,0.005689991658297329,0.01992335576031505,0.3007096956540932,0.27782625788882725,0.0894492,0.07896582500000002,5.83,0.009430035328331365
llama3.1_8b,73,moment_envelope,2e-08,1324,960,0.6356460890295828,0.6356460890295828,0.0,0.0,0.0,0.0,0.6733544234295826,0.6733544234295826,0.0377083344,0.0377083344,960.0,-3.9604149999927785e-05
llama3.1_8b,73,moment_envelope,1e-07,1100,271,0.5498669818101298,0.5472173333030489,0.48420405309300857,0.0026496485070808405,-0.020276232266418507,0.021001521294499923,0.5888683788101298,0.6004266143030489,0.03900139699999999,0.053209281000000004,365.26,0.000396042016898579
llama3.1_8b,73,moment_envelope,2e-07,1102,153,0.5130818916236738,0.5017264905075413,2.263265211419393,0.011355401116132606,-0.011853238690764684,0.029498740057151775,0.5639069141236739,0.5618043455075413,0.0508250225,0.060077855,272.3,0.010184634887259736
llama3.1_8b,73,moment_envelope,1e-06,1353,34,0.40791192512840646,0.3882516724744032,5.063790846979393,0.01966025265400324,0.005122025417313975,0.03529881956868033,0.4667424076284064,0.4551245774744032,0.058830482499999996,0.066872905,65.0075,0.018234323217084458
llama3.1_8b,73,moment_envelope,2e-06,1354,15,0.36123894232821735,0.3298628448564095,9.511861660401898,0.03137609747180781,0.016754350529506756,0.04730924526028523,0.45423826232821723,0.38903981985640945,0.09299932,0.05917697499999999,52.5125,0.02265131044196994
llama3.1_8b,73,moment_envelope,1e-05,1457,4,0.21051483882365038,0.19886043288882724,5.860595677843332,0.011654405934823149,0.0027045713337198033,0.020976715061946705,0.3117726388236504,0.27782625788882725,0.10125780000000001,0.07896582500000002,17.0275,0.0086843784978885
llama3.1_8b,73,all_train_selected,2e-08,409,960,0.6323535156324982,0.6356460890295828,-0.5179884614898042,-0.003292573397084446,-0.013662305390533975,0.0033144293342052835,0.6621575610824982,0.6733544234295826,0.02980404545,0.0377083344,851.4125,-0.0033321775470844806
llama3.1_8b,73,all_train_selected,1e-07,464,271,0.568511310125086,0.5472173333030489,3.8913198698412574,0.021293976822037,0.008411625866496743,0.0362653880213577,0.614137988125086,0.6004266143030489,0.045626678000000004,0.053209281000000004,435.8875,0.019040370331854795
llama3.1_8b,73,all_train_selected,2e-07,466,153,0.5334000259421628,0.5017264905075413,6.312908732919609,0.03167353543462165,0.01425640514012719,0.05267560808449255,0.5916831034421629,0.5618043455075413,0.0582830775,0.060077855,353.325,0.030502769205748792
llama3.1_8b,73,all_train_selected,1e-06,1353,34,0.40791192512840646,0.3882516724744032,5.063790846979393,0.01966025265400324,0.005122025417313975,0.03529881956868033,0.4667424076284064,0.4551245774744032,0.058830482499999996,0.066872905,65.0075,0.018234323217084458
llama3.1_8b,73,all_train_selected,2e-06,376,15,0.37633505046193166,0.3298628448564095,14.08834196702318,0.0464722056055221,0.02648925460408916,0.0696383315786557,0.4558340704619316,0.38903981985640945,0.07949902,0.05917697499999999,64.3125,0.037747418575684255
llama3.1_8b,73,all_train_selected,1e-05,480,4,0.2243997323347741,0.19886043288882724,12.84282603378651,0.025539299445946857,0.01422882237689864,0.03941516482193019,0.3205795573347741,0.27782625788882725,0.09617982500000001,0.07896582500000002,10.39,0.02256927200901221
llama3.1_8b,74,spacing,2e-08,98,959,0.638335364887207,0.6380599684865629,0.04316152309278378,0.00027539640064413675,-4.180726625000564e-05,0.0007718241601698646,0.674522138487207,0.6742092335865629,0.0361867736,0.0361492651,960.0,-2.220446049250313e-16
llama3.1_8b,74,spacing,1e-07,464,301,0.5810170838709721,0.5547454434405421,4.735801031098662,0.026271640430430034,0.014577239013404708,0.03898518324413733,0.6285431141209721,0.6114711036905421,0.04752603025,0.056725660250000004,456.1225,0.023778168692589086
llama3.1_8b,74,spacing,2e-07,221,132,0.5427969631053606,0.5057552680145129,7.324035444309965,0.03704169509084778,0.018429231673764316,0.060587025248024395,0.6013452746053606,0.5554954565145129,0.0585483115,0.0497401885,352.1425,0.030665032607895548
llama3.1_8b,74,spacing,1e-06,374,34,0.4195310047259157,0.38630512485813306,8.600942035129485,0.03322587986778261,0.0140374786743549,0.061067689484759935,0.4808852222259156,0.450626957358133,0.061354217499999995,0.0643218325,95.295,0.03224425651876289
llama3.1_8b,74,spacing,2e-06,376,22,0.36552228924397034,0.3329246943819515,9.791281755933946,0.03259759486201887,0.017864406976403093,0.049398091200138675,0.4406614342439703,0.4160515743819515,0.075139145,0.08312688,54.0375,0.03072781105649869
llama3.1_8b,74,spacing,1e-05,479,3,0.22950993666508102,0.203650254731784,12.69808474698709,0.02585968193329702,0.011858646803993091,0.04011912759793795,0.3294746116650811,0.259791054731784,0.09996467500000002,0.056140800000000005,11.625,0.018431496477358617
llama3.1_8b,74,dmrl_envelope,2e-08,588,959,0.6119245602647134,0.6380599684865629,-4.096073960546533,-0.026135408221849517,-0.05211788426374195,-0.0064104977419570065,0.6426605287647135,0.6742092335865629,0.030735968500000002,0.0361492651,759.4775,-0.02641080462249379
llama3.1_8b,74,dmrl_envelope,1e-07,602,301,0.5320120781044475,0.5547454434405421,-4.097981444444452,-0.02273336533609451,-0.05202201700289997,0.0007625870289268157,0.5838272893544475,0.6114711036905421,0.05181521125,0.056725660250000004,341.8125,-0.02522683707393547
llama3.1_8b,74,dmrl_envelope,2e-07,606,132,0.49556029949158514,0.5057552680145129,-2.0157908711363537,-0.01019496852292775,-0.03369334914366536,0.008220099714893276,0.5412862794915851,0.5554954565145129,0.04572598,0.0497401885,177.8525,-0.01657163100587994
llama3.1_8b,74,dmrl_envelope,1e-06,613,34,0.3989200331010979,0.38630512485813306,3.2655296114949617,0.01261490824296492,-0.002300059285163426,0.028595134260075233,0.47130254060109794,0.450626957358133,0.0723825075,0.0643218325,59.8075,0.011633284893945106
llama3.1_8b,74,dmrl_envelope,2e-06,617,22,0.3493535766277798,0.3329246943819515,4.9347142230849785,0.016428882245828356,0.005345288990643248,0.026494230557076517,0.4297523366277798,0.4160515743819515,0.08039875999999999,0.08312688,30.97,0.014559098440308171
llama3.1_8b,74,dmrl_envelope,1e-05,723,3,0.21845541747931152,0.203650254731784,7.269896503211613,0.014805162747527507,0.0035646532706973054,0.026009122004042623,0.3054688424793115,0.259791054731784,0.08701342500000002,0.056140800000000005,6.63,0.007376977291589121
llama3.1_8b,74,moment_envelope,2e-08,1324,959,0.638335364887207,0.6380599684865629,0.04316152309278378,0.00027539640064413675,-4.180726625000564e-05,0.0007718241601698646,0.674522138487207,0.6742092335865629,0.0361867736,0.0361492651,960.0,-2.220446049250313e-16
llama3.1_8b,74,moment_envelope,1e-07,1099,301,0.5685839535131398,0.5547454434405421,2.494569398672499,0.013838510072597818,-0.006970274028859162,0.03031108363472954,0.6185873595131398,0.6114711036905421,0.050003406,0.056725660250000004,436.7,0.011345038334756863
llama3.1_8b,74,moment_envelope,2e-07,1102,132,0.5241122415549101,0.5057552680145129,3.6296158836788295,0.018356973540397194,-0.004289798215668962,0.03984565732865366,0.57584270705491,0.5554954565145129,0.0517304655,0.0497401885,277.5875,0.011980311057445014
llama3.1_8b,74,moment_envelope,1e-06,1353,34,0.4078882075308673,0.38630512485813306,5.587055745289541,0.021583082672734254,0.005782046400744104,0.04024217733030977,0.4659604825308673,0.450626957358133,0.058072275,0.0643218325,61.445,0.02060145932371449
llama3.1_8b,74,moment_envelope,2e-06,1356,22,0.35739522534684964,0.3329246943819515,7.350169986737022,0.024470530964898155,0.012936293158458664,0.03605402873852718,0.42074939034684966,0.4160515743819515,0.063354165,0.08312688,32.4,0.022600747159377987
llama3.1_8b,74,moment_envelope,1e-05,1408,3,0.22410167769808495,0.203650254731784,10.042424446380586,0.020451422966301012,0.009555158299401992,0.03175597255037102,0.31279892769808504,0.259791054731784,0.08869725,0.056140800000000005,10.125,0.01302323751036255
llama3.1_8b,74,all_train_selected,2e-08,98,959,0.638335364887207,0.6380599684865629,0.04316152309278378,0.00027539640064413675,-4.180726625000564e-05,0.0007718241601698646,0.674522138487207,0.6742092335865629,0.0361867736,0.0361492651,960.0,-2.220446049250313e-16
llama3.1_8b,74,all_train_selected,1e-07,464,301,0.5810170838709721,0.5547454434405421,4.735801031098662,0.026271640430430034,0.014577239013404708,0.03898518324413733,0.6285431141209721,0.6114711036905421,0.04752603025,0.056725660250000004,456.1225,0.023778168692589086
llama3.1_8b,74,all_train_selected,2e-07,221,132,0.5427969631053606,0.5057552680145129,7.324035444309965,0.03704169509084778,0.018429231673764316,0.060587025248024395,0.6013452746053606,0.5554954565145129,0.0585483115,0.0497401885,352.1425,0.030665032607895548
llama3.1_8b,74,all_train_selected,1e-06,374,34,0.4195310047259157,0.38630512485813306,8.600942035129485,0.03322587986778261,0.0140374786743549,0.061067689484759935,0.4808852222259156,0.450626957358133,0.061354217499999995,0.0643218325,95.295,0.03224425651876289
llama3.1_8b,74,all_train_selected,2e-06,376,22,0.36552228924397034,0.3329246943819515,9.791281755933946,0.03259759486201887,0.017864406976403093,0.049398091200138675,0.4406614342439703,0.4160515743819515,0.075139145,0.08312688,54.0375,0.03072781105649869
llama3.1_8b,74,all_train_selected,1e-05,479,3,0.22950993666508102,0.203650254731784,12.69808474698709,0.02585968193329702,0.011858646803993091,0.04011912759793795,0.3294746116650811,0.259791054731784,0.09996467500000002,0.056140800000000005,11.625,0.018431496477358617
