generator,split_seed,method,target,attained_quality,mean_length,samples,train_feasible,matched_feasible,matched_length,matched_saving_percent,adaptive_low,adaptive_high,adaptive_high_weight
llama3.1_8b,74,log_gain,0.6,0.6227610813614871,466144.4103913755,293.82630579494656,True,True,657650.6126379825,29.119748171211025,546,540,0.036483031908673635
llama3.1_8b,74,learned_gain,0.3,0.31821629632802595,8775.0710495262,14.122144102232943,True,True,11899.20397573653,26.254974135922858,579,531,0.8722319274920954
llama3.1_8b,74,learned_gain,0.35,0.3726539360513904,13245.91450204169,35.16886488444234,True,True,24655.767427908122,46.27660834013019,527,526,0.23149424479198027
llama3.1_8b,74,learned_gain,0.4,0.4080305778830647,21238.433946329813,33.993256715059836,True,True,37522.24689937801,43.39775546148898,570,523,0.11525255173731937
llama3.1_8b,74,learned_gain,0.45,0.4775678062649047,43046.48129222735,96.55813203584212,True,True,97542.45161117183,55.86897747472946,522,521,0.5609664937348338
llama3.1_8b,74,learned_gain,0.5,0.5276690862042259,83468.54470666453,152.1132640136917,True,True,180752.03361064225,53.8215183313157,519,518,0.278606168496354
llama3.1_8b,74,learned_gain,0.55,0.5787322619408841,172579.844440283,238.38612579608977,True,True,337555.4142048588,48.87362572844229,516,515,0.5218825523250676
llama3.1_8b,74,learned_gain,0.6,0.6247338062978194,401705.2303322682,390.8848953939884,True,True,679984.5253606375,40.924357047799084,512,511,0.5601759148242866
llama3.1_8b,74,all_train_selected,0.3,0.31821629632802595,8775.0710495262,14.122144102232943,True,True,11899.20397573653,26.254974135922858,579,531,0.8722319274920954
llama3.1_8b,74,all_train_selected,0.35,0.3726539360513904,13245.91450204169,35.16886488444234,True,True,24655.767427908122,46.27660834013019,527,526,0.23149424479198027
llama3.1_8b,74,all_train_selected,0.4,0.4080305778830647,21238.433946329813,33.993256715059836,True,True,37522.24689937801,43.39775546148898,570,523,0.11525255173731937
llama3.1_8b,74,all_train_selected,0.45,0.4775678062649047,43046.48129222735,96.55813203584212,True,True,97542.45161117183,55.86897747472946,522,521,0.5609664937348338
llama3.1_8b,74,all_train_selected,0.5,0.5276690862042259,83468.54470666453,152.1132640136917,True,True,180752.03361064225,53.8215183313157,519,518,0.278606168496354
llama3.1_8b,74,all_train_selected,0.55,0.5787322619408841,172579.844440283,238.38612579608977,True,True,337555.4142048588,48.87362572844229,516,515,0.5218825523250676
llama3.1_8b,74,all_train_selected,0.6,0.6247338062978194,401705.2303322682,390.8848953939884,True,True,679984.5253606375,40.924357047799084,512,511,0.5601759148242866
llama3.1_8b,74,oracle_gain,0.3,0.3165069802483189,8144.124111129851,6.523839927208955,True,True,11611.77957572719,29.863256032227746,631,630,0.6881089124893253
llama3.1_8b,74,oracle_gain,0.35,0.3729110284435669,11260.382225385903,15.98173253858863,True,True,24737.57527448578,54.480655034126116,627,626,0.6677917909136323
llama3.1_8b,74,oracle_gain,0.4,0.4207139698010794,16546.2298750445,27.977348325917134,True,True,43208.38389145065,61.705973737382955,625,624,0.9949968693356454
llama3.1_8b,74,oracle_gain,0.45,0.4736820953782104,28585.615850921822,49.2129696172999,True,True,91496.10980731955,68.75756148417688,622,621,0.7807380127766458
llama3.1_8b,74,oracle_gain,0.5,0.5311439618060695,62189.536132823836,81.45449822330217,True,True,187602.47517091542,66.8503648066658,619,618,0.8494916329479852
llama3.1_8b,74,oracle_gain,0.55,0.5776541817127823,111194.75344789686,123.08175060598947,True,True,332546.14750428544,66.56260964609012,616,615,0.8414911018679477
llama3.1_8b,74,oracle_gain,0.6,0.6268671072077783,234372.34402819315,205.62528605920042,True,True,704136.375148051,66.7149216685597,612,611,0.7989659476530888
llama3.1_8b,75,spacing,0.3,0.2945681720047198,8454.618441995606,6.05986628069399,True,True,9824.219932814209,13.941071150534313,45,433,0.9618754986266087
llama3.1_8b,75,spacing,0.35,0.3333877297540193,12082.089335360622,14.446070547958639,True,True,15221.043835199847,20.622465409239197,430,429,0.8964861702381838
llama3.1_8b,75,spacing,0.4,0.39903384449252394,23683.475806371393,30.37719607929495,True,True,34309.333223702895,30.970748828165917,330,378,0.800114924746091
llama3.1_8b,75,spacing,0.45,0.45548357249477156,47832.01630089994,69.08713198168836,True,True,73945.03499016636,35.31409335696316,377,375,0.8657124568307807
llama3.1_8b,75,spacing,0.5,0.49228639357481613,87472.09329305078,128.472627026098,True,True,127139.2858654646,31.199791867942828,177,421,0.4403372485044913
llama3.1_8b,75,spacing,0.55,0.5238894944231212,150118.8200956896,192.16395041086216,True,True,191166.53469318166,21.472228213673905,224,223,0.31497713027422164
llama3.1_8b,75,spacing,0.6,0.5830322370940925,333923.8436244966,333.0077380669855,True,True,480040.34224533214,30.438378978190215,221,220,0.2773520379993391
llama3.1_8b,75,direct_gain,0.3,0.2905682596586621,8212.455214011543,6.327649120818217,True,True,9451.669294443725,13.111060510344652,534,532,0.6161176488428786
llama3.1_8b,75,direct_gain,0.35,0.3376133095674641,11302.43332946944,20.304091438730815,True,True,15959.044474241658,29.17850847704646,530,527,0.6881354569857243
llama3.1_8b,75,direct_gain,0.4,0.3809715281605236,17527.236323557714,38.38908961614403,True,True,26875.93325831547,34.784641131913986,526,525,0.9720555967067265
llama3.1_8b,75,direct_gain,0.45,0.43387420664446225,32782.43755735453,65.70531701927786,True,True,54223.395011379405,39.541894139098524,523,522,0.3801993722372158
llama3.1_8b,75,direct_gain,0.5,0.4829372728390702,60653.06347482484,96.89721351684713,True,True,111350.92527859307,45.529807387702746,521,520,0.9178852904938234
llama3.1_8b,75,direct_gain,0.55,0.5283625911382451,117481.19744826428,142.76268425500604,True,True,203454.8019038496,42.256856879797546,519,517,0.7954743059443531
llama3.1_8b,75,direct_gain,0.6,0.5751440923138119,261381.8565382199,245.12534018623245,True,True,424839.60257204843,38.47516687338671,514,513,0.282475271564639
llama3.1_8b,75,log_gain,0.3,0.2886119281646673,8125.366709149541,5.387809202087641,True,True,9269.457164802836,12.342583123395123,581,578,0.6257104198385095
llama3.1_8b,75,log_gain,0.35,0.3403807971835173,10795.110559302024,12.136604358295155,True,True,16503.83277265352,34.59028149394921,574,573,0.7847717303268292
llama3.1_8b,75,log_gain,0.4,0.3899332398589397,19506.064531028827,20.970524230281008,True,True,30122.626517496206,35.2444763749301,571,570,0.6792756799637192
llama3.1_8b,75,log_gain,0.45,0.439717554180242,42356.06472593209,36.626112157490276,True,True,58422.271227051904,27.500140209681724,568,566,0.330388012381603
llama3.1_8b,75,log_gain,0.5,0.49010656404393205,88072.30291039529,64.09435781101446,True,True,123458.0910639127,28.66218637318686,566,564,0.9141505466691112
llama3.1_8b,75,log_gain,0.55,0.5451356033593054,204489.51780088793,122.13704605554648,True,True,253853.0589405145,19.445714519120273,560,558,0.39787908711972414
llama3.1_8b,75,log_gain,0.6,0.5880389358697853,489166.19243974966,253.81992506719095,True,True,517047.6271194334,5.392430642224644,555,550,0.8844438980355421
llama3.1_8b,75,learned_gain,0.3,0.2886119281646673,8125.366709149541,5.387809202087641,True,True,9269.457164802836,12.342583123395123,581,578,0.6257104198385095
llama3.1_8b,75,learned_gain,0.35,0.3400021273679797,11200.033904303837,18.035918699364384,True,True,16429.29047541973,31.82886430147129,574,527,0.5379263705398164
llama3.1_8b,75,learned_gain,0.4,0.3809715281605236,17527.236323557714,38.38908961614403,True,True,26875.93325831547,34.784641131913986,526,525,0.9720555967067265
llama3.1_8b,75,learned_gain,0.45,0.43387420664446225,32782.43755735453,65.70531701927786,True,True,54223.395011379405,39.541894139098524,523,522,0.3801993722372158
llama3.1_8b,75,learned_gain,0.5,0.4829372728390702,60653.06347482484,96.89721351684713,True,True,111350.92527859307,45.529807387702746,521,520,0.9178852904938234
llama3.1_8b,75,learned_gain,0.55,0.5283625911382451,117481.19744826428,142.76268425500604,True,True,203454.8019038496,42.256856879797546,519,517,0.7954743059443531
llama3.1_8b,75,learned_gain,0.6,0.5751440923138119,261381.8565382199,245.12534018623245,True,True,424839.60257204843,38.47516687338671,514,513,0.282475271564639
llama3.1_8b,75,all_train_selected,0.3,0.2886119281646673,8125.366709149541,5.387809202087641,True,True,9269.457164802836,12.342583123395123,581,578,0.6257104198385095
llama3.1_8b,75,all_train_selected,0.35,0.3400021273679797,11200.033904303837,18.035918699364384,True,True,16429.29047541973,31.82886430147129,574,527,0.5379263705398164
llama3.1_8b,75,all_train_selected,0.4,0.3809715281605236,17527.236323557714,38.38908961614403,True,True,26875.93325831547,34.784641131913986,526,525,0.9720555967067265
llama3.1_8b,75,all_train_selected,0.45,0.43387420664446225,32782.43755735453,65.70531701927786,True,True,54223.395011379405,39.541894139098524,523,522,0.3801993722372158
llama3.1_8b,75,all_train_selected,0.5,0.4829372728390702,60653.06347482484,96.89721351684713,True,True,111350.92527859307,45.529807387702746,521,520,0.9178852904938234
llama3.1_8b,75,all_train_selected,0.55,0.5283625911382451,117481.19744826428,142.76268425500604,True,True,203454.8019038496,42.256856879797546,519,517,0.7954743059443531
llama3.1_8b,75,all_train_selected,0.6,0.5751440923138119,261381.8565382199,245.12534018623245,True,True,424839.60257204843,38.47516687338671,514,513,0.282475271564639
llama3.1_8b,75,oracle_gain,0.3,0.2954087712005145,8182.620477015659,5.101865347768382,True,True,9928.153267456284,17.581646288261343,633,630,0.418419056992457
llama3.1_8b,75,oracle_gain,0.35,0.34340660495283903,9636.741175675099,8.88567311999093,True,True,17099.472173678565,43.643048874285974,628,627,0.8440065111617511
llama3.1_8b,75,oracle_gain,0.4,0.3970821894778044,14456.440142478463,17.15421325993415,True,True,33303.169319356115,56.59139824246024,625,624,0.44184833722907846
llama3.1_8b,75,oracle_gain,0.45,0.43936606196163724,22448.17788732424,26.64983879286719,True,True,58169.69814156341,61.40915527411931,623,622,0.8782735307869717
llama3.1_8b,75,oracle_gain,0.5,0.4858820442081817,43690.36368316757,44.47521376799704,True,True,116323.91830494942,62.44077372924206,620,618,0.27404721436857066
llama3.1_8b,75,oracle_gain,0.55,0.5351576977109691,81357.22648492671,76.81802543339089,True,True,223171.70215670276,63.545007857761135,617,616,0.45114215558404197
llama3.1_8b,75,oracle_gain,0.6,0.5736691650922733,155433.60942058548,127.51907676445244,True,True,415506.99285049253,62.59181864683718,614,613,0.5294214839551897
