split,method,divisor,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,adaptive_accuracy,adaptive_chars,adaptive_opens,fixed_n,config_id
76,shifted_exponential_calibrated_probability,600000.0,0.1895785185185185,0.20161685846560848,-0.012038339947089971,-5.970899476713875,0.2544642857142857,38931.46031746032,75.87103174603175,59,368
76,selected_ucb,600000.0,0.1895785185185185,0.20161685846560848,-0.012038339947089971,-5.970899476713875,0.2544642857142857,38931.46031746032,75.87103174603175,59,368
76,gaussian_calibrated_probability,700000.0,0.198473543792517,0.20388832270408164,-0.005414778911564638,-2.6557572497290645,0.25396825396825395,38846.29712301587,75.57093253968254,69,73
76,shifted_exponential_calibrated_probability,700000.0,0.19779921414399093,0.20388832270408164,-0.006089108560090706,-2.9864920557163463,0.2534722222222222,38971.10565476191,75.9141865079365,69,206
76,selected_ucb,700000.0,0.19779921414399093,0.20388832270408164,-0.006089108560090706,-2.9864920557163463,0.2534722222222222,38971.10565476191,75.9141865079365,69,206
76,gaussian_calibrated_probability,800000.0,0.20289610243055556,0.20874720672123012,-0.005851104290674564,-2.802961717465459,0.25496031746031744,41651.37202380953,80.93204365079364,80,79
76,shifted_exponential_calibrated_probability,800000.0,0.2026837822420635,0.20874720672123012,-0.006063424479166635,-2.9046733484026874,0.2544642857142857,41424.40277777778,80.64136904761905,80,198
76,selected_ucb,800000.0,0.2026837822420635,0.20874720672123012,-0.006063424479166635,-2.9046733484026874,0.2544642857142857,41424.40277777778,80.64136904761905,80,198
76,gaussian_calibrated_probability,900000.0,0.2096122415123457,0.21452317019400352,-0.004910928681657822,-2.2892299592704304,0.25396825396825395,39920.41121031746,77.62847222222223,92,70
76,shifted_exponential_calibrated_probability,900000.0,0.20986730764991185,0.21452317019400352,-0.004655862544091671,-2.170330850453661,0.2524801587301587,38351.56597222222,75.20535714285714,92,154
76,selected_ucb,900000.0,0.20986730764991185,0.21452317019400352,-0.004655862544091671,-2.170330850453661,0.2524801587301587,38351.56597222222,75.20535714285714,92,154
76,gaussian_calibrated_probability,1000000.0,0.20507102182539683,0.21850527976190476,-0.013434257936507932,-6.148253237242885,0.2698412698412698,64770.24801587302,140.72222222222223,104,103
76,shifted_exponential_calibrated_probability,1000000.0,0.19600869394841267,0.21850527976190476,-0.022496585813492093,-10.29567149956541,0.27976190476190477,83753.21081349206,164.27232142857142,104,159
76,selected_ucb,1000000.0,0.19600869394841267,0.21850527976190476,-0.022496585813492093,-10.29567149956541,0.27976190476190477,83753.21081349206,164.27232142857142,104,159
77,gaussian_calibrated_probability,100000.0,0.2876163789682539,0.2848431646825397,0.002773214285714254,0.9735934119412789,0.3308531746031746,4323.679563492064,8.321428571428571,8,25
77,shifted_exponential_calibrated_probability,100000.0,0.2894556845238095,0.2848431646825397,0.004612519841269813,1.6193191247578327,0.32936507936507936,3990.939484126984,7.812003968253968,8,158
77,selected_ucb,100000.0,0.2894556845238095,0.2848431646825397,0.004612519841269813,1.6193191247578327,0.32936507936507936,3990.939484126984,7.812003968253968,8,158
77,gaussian_calibrated_probability,200000.0,0.31998126488095235,0.32191602926587304,-0.0019347643849206841,-0.6010152365922564,0.36706349206349204,9416.445436507936,18.177579365079364,14,26
77,shifted_exponential_calibrated_probability,200000.0,0.3245624826388889,0.32191602926587304,0.002646453373015889,0.8220943141759995,0.3680555555555556,8698.614583333334,16.37450396825397,14,346
77,selected_ucb,200000.0,0.3245624826388889,0.32191602926587304,0.002646453373015889,0.8220943141759995,0.3680555555555556,8698.614583333334,16.37450396825397,14,346
77,gaussian_calibrated_probability,300000.0,0.33735196097883596,0.3432920949074074,-0.005940133928571456,-1.7303439306324913,0.37549603174603174,11443.22123015873,21.892857142857142,20,121
77,shifted_exponential_calibrated_probability,300000.0,0.3381325099206349,0.3432920949074074,-0.005159584986772492,-1.5029722686052915,0.37549603174603174,11209.056547619048,21.34325396825397,20,359
77,selected_ucb,300000.0,0.3381325099206349,0.3432920949074074,-0.005159584986772492,-1.5029722686052915,0.37549603174603174,11209.056547619048,21.34325396825397,20,359
77,gaussian_calibrated_probability,400000.0,0.3410079650297619,0.3503751723710318,-0.00936720734126989,-2.6734791959946387,0.38392857142857145,17168.24255952381,34.79365079365079,27,26
77,shifted_exponential_calibrated_probability,400000.0,0.3475744952876984,0.3503751723710318,-0.0028006770833333694,-0.7993366266167903,0.40327380952380953,22279.725694444445,42.80853174603175,27,355
77,selected_ucb,400000.0,0.3475744952876984,0.3503751723710318,-0.0028006770833333694,-0.7993366266167903,0.40327380952380953,22279.725694444445,42.80853174603175,27,355
77,gaussian_calibrated_probability,500000.0,0.34194895337301584,0.3579572619047619,-0.016008308531746063,-4.472128445324077,0.40674603174603174,32398.539186507936,61.07738095238095,36,117
77,shifted_exponential_calibrated_probability,500000.0,0.3494532827380953,0.3579572619047619,-0.00850397916666662,-2.3756967860954274,0.40625,28398.35863095238,54.20734126984127,36,362
77,selected_ucb,500000.0,0.3494532827380953,0.3579572619047619,-0.00850397916666662,-2.3756967860954274,0.40625,28398.35863095238,54.20734126984127,36,362
77,gaussian_calibrated_probability,600000.0,0.35483318700396826,0.37024897734788365,-0.015415790343915381,-4.163628068425642,0.4027777777777778,28766.754464285714,54.49454365079365,44,74
77,shifted_exponential_calibrated_probability,600000.0,0.35984764467592595,0.37024897734788365,-0.010401332671957697,-2.8092805944970025,0.40625,27841.413194444445,52.43105158730159,44,361
77,selected_ucb,600000.0,0.35984764467592595,0.37024897734788365,-0.010401332671957697,-2.8092805944970025,0.40625,27841.413194444445,52.43105158730159,44,361
77,gaussian_calibrated_probability,700000.0,0.36486850410997734,0.37515493551587303,-0.01028643140589569,-2.7419155213167827,0.41121031746031744,32439.269345238095,61.19593253968254,54,115
77,shifted_exponential_calibrated_probability,700000.0,0.32925561011904764,0.37515493551587303,-0.0458993253968254,-12.234765173410166,0.38392857142857145,38271.072916666664,90.66468253968254,54,272
77,selected_ucb,700000.0,0.32925561011904764,0.37515493551587303,-0.0458993253968254,-12.234765173410166,0.38392857142857145,38271.072916666664,90.66468253968254,54,272
77,gaussian_calibrated_probability,800000.0,0.37088554191468254,0.3781324993799603,-0.007246957465277759,-1.916512724286037,0.4117063492063492,32656.645833333332,61.59325396825397,64,113
77,shifted_exponential_calibrated_probability,800000.0,0.3685734095982143,0.3781324993799603,-0.009559089781746022,-2.527973606452887,0.3993055555555556,24585.716765873014,47.8844246031746,64,316
77,selected_ucb,800000.0,0.3685734095982143,0.3781324993799603,-0.009559089781746022,-2.527973606452887,0.3993055555555556,24585.716765873014,47.8844246031746,64,316
77,gaussian_calibrated_probability,900000.0,0.3737818766534391,0.38423268959435625,-0.010450812940917154,-2.7199177019400222,0.41220238095238093,34578.45386904762,65.17063492063492,75,112
