generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
gemma2_9b,71,sqrt32_a2_doubling,0.6,479372.42496299755,548920.7474137497,True,12.670011614323261
gemma2_9b,71,sqrt32_a4_sequential,0.3,,5028.71983469853,False,
gemma2_9b,71,sqrt32_a4_sequential,0.35,9438.121497307764,10245.896074796543,True,7.883884158026843
gemma2_9b,71,sqrt32_a4_sequential,0.4,17827.00046083069,21087.891648758457,True,15.463334325884349
gemma2_9b,71,sqrt32_a4_sequential,0.45,34523.58341903576,46511.10682689116,True,25.773464072724718
gemma2_9b,71,sqrt32_a4_sequential,0.5,74392.2579338123,99208.44369545512,True,25.014187136956046
gemma2_9b,71,sqrt32_a4_sequential,0.55,174982.81387984296,214263.90542127052,True,18.33304189251842
gemma2_9b,71,sqrt32_a4_sequential,0.6,459910.385147125,548920.7474137497,True,16.21552158230467
gemma2_9b,71,sqrt32_a4_doubling,0.3,,5028.71983469853,False,
gemma2_9b,71,sqrt32_a4_doubling,0.35,9214.675254340671,10245.896074796543,True,10.064720673797678
gemma2_9b,71,sqrt32_a4_doubling,0.4,18539.04284642984,21087.891648758457,True,12.08678821374104
gemma2_9b,71,sqrt32_a4_doubling,0.45,37278.14062426415,46511.10682689116,True,19.85109973192214
gemma2_9b,71,sqrt32_a4_doubling,0.5,72400.10366180967,99208.44369545512,True,27.022236248297858
gemma2_9b,71,sqrt32_a4_doubling,0.55,174294.2845079927,214263.90542127052,True,18.65438830431676
gemma2_9b,71,sqrt32_a4_doubling,0.6,477205.4730095666,548920.7474137497,True,13.064777518807757
gemma2_9b,71,quarter32_a1_sequential,0.3,,5028.71983469853,False,
gemma2_9b,71,quarter32_a1_sequential,0.35,9773.28326670863,10245.896074796543,True,4.612703512096649
gemma2_9b,71,quarter32_a1_sequential,0.4,17707.687114100485,21087.891648758457,True,16.0291251062881
gemma2_9b,71,quarter32_a1_sequential,0.45,35305.99113451726,46511.10682689116,True,24.09126863843085
gemma2_9b,71,quarter32_a1_sequential,0.5,71028.549145336,99208.44369545512,True,28.40473401298813
gemma2_9b,71,quarter32_a1_sequential,0.55,171551.1025514166,214263.90542127052,True,19.934670184357472
gemma2_9b,71,quarter32_a1_sequential,0.6,454629.2882252709,548920.7474137497,True,17.177608904880117
gemma2_9b,71,quarter32_a1_doubling,0.3,,5028.71983469853,False,
gemma2_9b,71,quarter32_a1_doubling,0.35,9438.427738423872,10245.896074796543,True,7.880895243110353
gemma2_9b,71,quarter32_a1_doubling,0.4,17856.89656010184,21087.891648758457,True,15.321565296675077
gemma2_9b,71,quarter32_a1_doubling,0.45,37785.215173807555,46511.10682689116,True,18.76087723639934
gemma2_9b,71,quarter32_a1_doubling,0.5,71030.2526797293,99208.44369545512,True,28.40301688657244
gemma2_9b,71,quarter32_a1_doubling,0.55,162702.80566135087,214263.90542127052,True,24.064295691121597
gemma2_9b,71,quarter32_a1_doubling,0.6,470167.8838140479,548920.7474137497,True,14.346854982389967
gemma2_9b,71,quarter32_a2_sequential,0.3,,5028.71983469853,False,
gemma2_9b,71,quarter32_a2_sequential,0.35,9760.408482266625,10245.896074796543,True,4.738361476495445
gemma2_9b,71,quarter32_a2_sequential,0.4,17945.210844403737,21087.891648758457,True,14.902773860466723
gemma2_9b,71,quarter32_a2_sequential,0.45,35825.65598535682,46511.10682689116,True,22.97397669185627
gemma2_9b,71,quarter32_a2_sequential,0.5,71694.03468603695,99208.44369545512,True,27.733938750093156
gemma2_9b,71,quarter32_a2_sequential,0.55,170885.56958359593,214263.90542127052,True,20.245283848619845
gemma2_9b,71,quarter32_a2_sequential,0.6,445481.33430085983,548920.7474137497,True,18.844143457912022
gemma2_9b,71,quarter32_a2_doubling,0.3,,5028.71983469853,False,
gemma2_9b,71,quarter32_a2_doubling,0.35,9393.964956999002,10245.896074796543,True,8.31485222549906
gemma2_9b,71,quarter32_a2_doubling,0.4,18381.808075912664,21087.891648758457,True,12.832404575661371
gemma2_9b,71,quarter32_a2_doubling,0.45,37278.76078741734,46511.10682689116,True,19.84976636620479
