split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
4,7.25e-06,51,512,0.4960748792270531,7209.069746376812,51.0012077294686,0.4438091235658213,0.4852053140096618,4809.21074879227,34,0.45033853608091784,0.0,0.9996980676328503
4,7.5e-06,51,512,0.4960748792270531,7209.0625,51.00090579710145,0.44200691047705315,0.482487922705314,4670.443236714976,33,0.4474595984299517,0.0,0.9996980676328503
4,7.75e-06,46,512,0.5003019323671497,6498.378019323672,46.0024154589372,0.4499395027173913,0.482487922705314,4528.216787439614,32,0.44739424260265703,0.0,0.9993961352657005
4,8e-06,46,512,0.5003019323671497,6498.363526570049,46.0018115942029,0.44831502415458935,0.48007246376811596,4385.086352657005,31,0.44499177294685993,0.0,0.9996980676328503
4,8.25e-06,46,512,0.5003019323671497,6498.363526570049,46.0018115942029,0.4466904332729468,0.47856280193236717,4248.614130434783,30,0.44351173535628013,0.0,0.9996980676328503
4,8.5e-06,46,512,0.5003019323671497,6498.356280193237,46.00150966183575,0.4450659039855072,0.47856280193236717,4248.614130434783,30,0.44244958182367145,0.0,0.9996980676328503
4,8.75e-06,46,512,0.5003019323671497,6498.349033816425,46.0012077294686,0.443441378321256,0.47856280193236717,4108.563405797101,29,0.44261287213164247,0.0,0.9996980676328503
4,9e-06,46,512,0.5003019323671497,6498.341787439614,46.00090579710145,0.44181685628019324,0.4752415458937198,3966.2672101449275,28,0.43954514100241543,0.0,0.9996980676328503
4,9.25e-06,46,512,0.5003019323671497,6498.341787439614,46.00090579710145,0.4401922708333333,0.4752415458937198,3966.2672101449275,28,0.4385535741998792,0.0,0.9996980676328503
4,9.5e-06,46,512,0.5003019323671497,6498.334541062802,46.0006038647343,0.43856775422705313,0.4752415458937198,3827.6422101449275,27,0.43887894489734297,0.0,0.9996980676328503
4,9.75e-06,39,512,0.49094202898550726,5514.827898550725,39.003321256038646,0.4371724569746377,0.4752415458937198,3827.6422101449275,27,0.43792203434480675,0.0,0.9993961352657005
4,1e-05,39,512,0.49094202898550726,5514.805253623188,39.0024154589372,0.4357939764492754,0.47403381642512077,3682.4021739130435,26,0.4372097946859903,0.0,0.9993961352657005
5,1e-06,236,512,0.5896739130434783,33524.397644927536,237.4356884057971,0.5561495153985507,0.5866545893719807,31290.42995169082,221,0.5553641594202898,0.00030193236714975844,0.9806763285024155
