variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
local_exp_open3,llama3.1_8b,13,0.6,10000000.0,True,True,0.6140693504234124,0.5785820579984087,1.4069350423412397,-2.1417942001591306,433098.53,392629.365,-10.307218106317656
local_exp_open4,llama3.1_8b,13,0.3,200000.0,True,True,0.33444089451878534,0.31231589470249205,3.4440894518785345,1.2315894702492058,10861.045,12252.14,11.353894095235603
local_exp_open4,llama3.1_8b,13,0.35,500000.0,True,True,0.39606999391973086,0.35301524482337443,4.606999391973088,0.3015244823374452,22173.26,24439.45,9.272671848179899
local_exp_open4,llama3.1_8b,13,0.4,1000000.0,True,True,0.45091180370738954,0.376119090700804,5.091180370738951,-2.388090929919601,49684.135,34629.58,-43.473108827770936
local_exp_open4,llama3.1_8b,13,0.45,2000000.0,True,True,0.5162006920694765,0.4212493036650262,6.620069206947648,-2.875069633497379,103487.26,61028.86,-69.5710193505171
local_exp_open4,llama3.1_8b,13,0.5,2000000.0,True,True,0.5162006920694765,0.47483143901927954,1.6200692069476497,-2.5168560980720454,103487.26,112298.295,7.846098642904599
local_exp_open4,llama3.1_8b,13,0.55,5000000.0,True,True,0.5784480707362541,0.5378895943806394,2.8448070736254105,-1.211040561936061,254400.065,229057.64,-11.063776349044716
local_exp_open4,llama3.1_8b,13,0.6,10000000.0,True,True,0.6140693504234124,0.5785820579984087,1.4069350423412397,-2.1417942001591306,433098.53,392629.365,-10.307218106317656
local_exp_open5,llama3.1_8b,13,0.3,50000.0,True,True,0.3109254957291491,0.31231589470249205,1.0925495729149137,1.2315894702492058,10431.665,12252.14,14.858424732332463
local_exp_open5,llama3.1_8b,13,0.35,500000.0,True,True,0.40103757645763305,0.35301524482337443,5.103757645763308,0.3015244823374452,23359.655,24439.45,4.418245909789303
local_exp_open5,llama3.1_8b,13,0.4,1000000.0,True,True,0.45270307456348235,0.376119090700804,5.270307456348233,-2.388090929919601,50079.605,34629.58,-44.61510939491614
local_exp_open5,llama3.1_8b,13,0.45,2000000.0,True,True,0.5162006920694765,0.4212493036650262,6.620069206947648,-2.875069633497379,103487.26,61028.86,-69.5710193505171
