generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
llama3.1_8b,72,odds_current_n4_costse0,0.3,,6617.700653628879,False,
llama3.1_8b,72,odds_current_n4_costse0,0.35,10393.338213638877,12750.765441218617,True,18.488515363626945
llama3.1_8b,72,odds_current_n4_costse0,0.4,20908.99464404797,24895.65103783759,True,16.013465113768312
llama3.1_8b,72,odds_current_n4_costse0,0.45,40895.95373133969,49929.42122892841,True,18.092473886628714
llama3.1_8b,72,odds_current_n4_costse0,0.5,83590.30660211756,116902.29831181726,True,28.49558322698289
llama3.1_8b,72,odds_current_n4_costse0,0.55,191713.73915142863,276229.47498447687,True,30.59620478147661
llama3.1_8b,72,odds_current_n4_costse0,0.6,521567.57925196865,713693.4296789793,True,26.9199410331449
llama3.1_8b,72,odds_mean_n4_costse1,0.3,,6617.700653628879,False,
llama3.1_8b,72,odds_mean_n4_costse1,0.35,10234.395737730389,12750.765441218617,True,19.735048182705285
llama3.1_8b,72,odds_mean_n4_costse1,0.4,20661.541515056342,24895.65103783759,True,17.007426382808976
llama3.1_8b,72,odds_mean_n4_costse1,0.45,41087.22138143063,49929.42122892841,True,17.70939784572294
