generator,split,divisor,fixed_n,fixed_utility,adaptive_utility,utility_gap,relative_utility_gain_pct,adaptive_quality,adaptive_chars,adaptive_opens
llama3.1_8b,31,100000.0,4,0.20088374167543624,0.23223559915665162,0.031351857481215384,15.606966108720705,0.34280779915665155,11057.22,16.745
llama3.1_8b,31,500000.0,20,0.3353041441375314,0.3566824094640066,0.021378265326475188,6.375783210632339,0.4297314944640066,36524.5425,79.9425
llama3.1_8b,31,1000000.0,33,0.3920131717790553,0.42433389674134736,0.03232072496229205,8.244805860887887,0.48472292424134733,60389.0275,120.3525
llama3.1_8b,31,5000000.0,168,0.5092939964342544,0.5404054481613177,0.03111145172706331,6.108741109238569,0.5863658621613177,229802.07,321.0975
llama3.1_8b,31,10000000.0,218,0.5445495045848403,0.5745956657254154,0.030046161140575123,5.517617936955438,0.6159902339754154,413945.6825,445.025
llama3.1_8b,31,50000000.0,733,0.6379170556497926,0.6415206010613237,0.0036035454115310728,0.5648924698933536,0.6751799442113239,1682967.1575,935.25
llama3.1_8b,32,100000.0,4,0.20428832972079136,0.2404360944339993,0.036147764713207936,17.694483460025573,0.3375109944339993,9707.49,14.2725
llama3.1_8b,32,500000.0,20,0.3373718915530941,0.3697344544450456,0.032362562891951496,9.592548668761404,0.4293419844450456,29803.765,52.9125
llama3.1_8b,32,1000000.0,38,0.3876277418377663,0.4192176111810593,0.031589869343293,8.149537799725978,0.4737527786810594,54535.1675,105.1825
llama3.1_8b,32,5000000.0,146,0.5054729728956254,0.541505300054568,0.036032327158942556,7.128437936558644,0.5849615725545679,217281.3625,314.9
llama3.1_8b,32,10000000.0,278,0.5536399039139505,0.5771322513548566,0.023492347440906114,4.243254013091769,0.6151457808548566,380135.295,422.72
llama3.1_8b,32,50000000.0,848,0.6427136769651349,0.6419935975859417,-0.0007200793791932725,-0.11203735115665422,0.6767075246359417,1735696.3525,936.7
llama3.1_8b,33,100000.0,4,0.1893070843994698,0.20659066592377293,0.01728358152430312,9.129917973820701,0.31345831592377293,10686.765,9.755
llama3.1_8b,33,500000.0,23,0.3207118405897544,0.32927537152702663,0.008563530937272246,2.6701636339727397,0.3974328415270266,34078.735,36.3375
llama3.1_8b,33,1000000.0,36,0.37774672437645046,0.38875504116017595,0.011008316783725491,2.9142057556943763,0.45066167366017595,61906.6325,73.2625
llama3.1_8b,33,5000000.0,242,0.4810572769354326,0.5167561672408023,0.03569889030536971,7.420923041178984,0.5636587592408023,234512.96,238.2075
llama3.1_8b,33,10000000.0,287,0.5343753192448807,0.5535929871586496,0.019217667913768888,3.5962865839173004,0.5954479311586496,418549.44,344.525
llama3.1_8b,33,50000000.0,889,0.6135617883422407,0.6132264722588852,-0.0003353160833555746,-0.054650744183654655,0.6540573736588852,2041545.07,950.67
llama3.1_8b,34,100000.0,4,0.20699805303493718,0.24209063630245367,0.03509258326751649,16.953098231118897,0.3502761363024537,10818.55,16.4425
llama3.1_8b,34,500000.0,18,0.34102195373194943,0.37238272855108023,0.0313607748191308,9.196116108050052,0.4416793085510802,34648.29,67.2525
llama3.1_8b,34,1000000.0,35,0.3950435189551116,0.4352566987494869,0.04021317979437533,10.179430332318582,0.4968300837494869,61573.385,111.4125
llama3.1_8b,34,5000000.0,180,0.5113279912785748,0.5507545715850779,0.039426580306503145,7.710624291839969,0.5950027545850779,221240.915,319.3925
llama3.1_8b,34,10000000.0,281,0.5531343101688365,0.5821290217020253,0.028994711533188777,5.2418935148569155,0.6211313012020252,390022.795,423.245
llama3.1_8b,34,50000000.0,924,0.626035989484582,0.6266803496365174,0.0006443601519354747,0.10292701422261348,0.6628309669365174,1807530.865,958.5175
llama3.1_8b,35,100000.0,5,0.20090881903885535,0.23622319849125503,0.03531437945239968,17.577316725738132,0.3391398984912551,10291.67,13.9925
llama3.1_8b,35,500000.0,27,0.33335152999505946,0.352743168376999,0.019391638381939524,5.817173955141866,0.42263618337699893,34946.5075,62.3925
llama3.1_8b,35,1000000.0,35,0.38958680989343686,0.41651150017411703,0.026924690280680175,6.9110887732684905,0.47683891017411695,60327.41,105.895
llama3.1_8b,35,5000000.0,175,0.5013190459725277,0.5328565586241669,0.03153751265163918,6.29090654045636,0.5781967121241669,226700.7675,295.8575
llama3.1_8b,35,10000000.0,207,0.540556028988338,0.567818750870751,0.027262721882412966,5.043459034845236,0.6091142556207509,412955.0475,416.81
llama3.1_8b,35,50000000.0,959,0.632306519125752,0.6333230885876283,0.0010165694618763377,0.16077162438272508,0.6698076394376282,1824227.5425,942.6125
llama3.1_8b,36,100000.0,7,0.1775527775793831,0.2179329348240401,0.04038015724465702,22.742622106603328,0.3265700598240401,10863.7125,11.79
llama3.1_8b,36,500000.0,31,0.3157478612380327,0.33246445558440046,0.01671659434636774,5.294285852269197,0.40417174558440044,35853.645,54.2
llama3.1_8b,36,1000000.0,44,0.37793280866385137,0.3928247474565704,0.01489193879271905,3.9403667666134115,0.4549898799565703,62165.1325,77.735
llama3.1_8b,36,5000000.0,186,0.49022919225314227,0.5120791940347071,0.021850001781564876,4.457099276593482,0.5623310615347071,251259.3375,279.815
llama3.1_8b,36,10000000.0,288,0.5354002275127157,0.55014183440663,0.01474160689391435,2.753380767579939,0.5938794586566299,437376.2425,390.9275
llama3.1_8b,36,50000000.0,885,0.6074217777666394,0.6062875895861094,-0.0011341881805300158,-0.186721685333737,0.6467848146861093,2024861.255,955.4225
llama3.1_8b,37,100000.0,5,0.19272196711866008,0.2176539798489933,0.024932012730333214,12.936777837568679,0.3203905798489933,10273.66,10.3075
llama3.1_8b,37,500000.0,20,0.3259729547834809,0.357784289944337,0.0318113351608561,9.758887875218347,0.42062289494433697,31419.3025,41.5125
llama3.1_8b,37,1000000.0,55,0.3634396152501161,0.417042956570171,0.0536033413200549,14.74889887365898,0.47413511907017086,57092.1625,79.065
llama3.1_8b,37,5000000.0,207,0.49045326953325385,0.5263228047790007,0.035869535245746875,7.313547992020235,0.5752094957790007,244433.455,268.4025
llama3.1_8b,37,10000000.0,297,0.5376595242368503,0.5644586956410528,0.026799171404202515,4.984413033925336,0.6079341046410528,434754.09,387.7975
llama3.1_8b,37,50000000.0,931,0.623777609765692,0.6203458995705616,-0.003431710195130333,-0.5501496272717095,0.6608221077205616,2023810.4075,938.0725
llama3.1_8b,38,100000.0,4,0.20113742009361107,0.23195098091318975,0.030813560819578673,15.319655987054908,0.3381971559131898,10624.6175,13.5625
llama3.1_8b,38,500000.0,16,0.33081075146392436,0.3640910083296597,0.033280256865735325,10.060210171060481,0.42823320832965966,32071.1,41.1975
llama3.1_8b,38,1000000.0,38,0.3830622229157882,0.4204738512733029,0.037411628357514715,9.76646250124728,0.47894349877330283,58469.6475,88.735
llama3.1_8b,38,5000000.0,169,0.5052019604396523,0.5450637400744544,0.039861779634802086,7.890266221475537,0.5917178575744543,233270.5875,296.8875
llama3.1_8b,38,10000000.0,236,0.5503266991199781,0.5821261778578498,0.0317994787378717,5.7782911112112,0.6222740141078498,401478.3625,402.175
llama3.1_8b,38,50000000.0,955,0.6456719428719222,0.6461186124712409,0.0004466695993187164,0.06917903189845116,0.6822908086712409,1808609.81,947.41
llama3.1_8b,39,100000.0,3,0.17818657661881432,0.21057595914503024,0.032389382526215926,18.177229250834603,0.3017503341450302,9117.4375,11.965
llama3.1_8b,39,500000.0,18,0.3164308848306835,0.33554521056212044,0.019114325731436954,6.040600537986261,0.39043779556212044,27446.2925,43.8425
llama3.1_8b,39,1000000.0,35,0.3758995027940597,0.39915769273079266,0.023258189936732954,6.187342564662871,0.45035618773079256,51198.495,82.845
llama3.1_8b,39,5000000.0,130,0.504511762376938,0.5418552397886066,0.03734347741166866,7.401904216411127,0.5814604642886065,198026.1225,274.2375
llama3.1_8b,39,10000000.0,328,0.5625907027712621,0.5802440718954178,0.017653369124155716,3.137870753497541,0.6166117701454178,363676.9825,389.81
llama3.1_8b,39,50000000.0,783,0.6436070774733227,0.6472211963761201,0.003614118902797392,0.5615411994824119,0.6823100157761202,1754440.97,936.315
gemma2_9b,30,100000.0,4,0.24858122008798816,0.2801697356209788,0.031588515532990635,12.707522926232931,0.36055788562097874,8038.815,16.595
gemma2_9b,30,500000.0,21,0.3667799742538952,0.3831460014500375,0.01636602719614233,4.462083086579126,0.44409647645003747,30475.2375,84.3675
gemma2_9b,30,1000000.0,40,0.4125803868496576,0.4355730929704895,0.02299270612083193,5.572903330766027,0.48950405047048945,53930.9575,131.22
gemma2_9b,30,5000000.0,187,0.519220124303041,0.5351799844276833,0.015959860124642344,3.0738138561300117,0.5771614309276833,209907.2325,344.7225
gemma2_9b,30,10000000.0,503,0.546737721760308,0.5671943983038862,0.02045667654357819,3.7415886501693545,0.6069102720538861,397158.7375,512.31
gemma2_9b,30,50000000.0,957,0.6251176202672323,0.6255732704583201,0.0004556501910878419,0.07289031316907296,0.6527892681583203,1360799.885,942.095
gemma2_9b,31,100000.0,6,0.27906670600310496,0.29182040456192404,0.012753698558819082,4.570125451897218,0.3822809795619241,9046.0575,19.6125
gemma2_9b,31,500000.0,23,0.38476244068261567,0.3913831586434611,0.006620717960845457,1.7207287564502118,0.46259980864346106,35608.325,88.225
gemma2_9b,31,1000000.0,38,0.4267428371115773,0.4437382092836711,0.016995372172093792,3.9825793649232684,0.5064412742836711,62703.065,169.9975
gemma2_9b,31,5000000.0,139,0.5127710264577326,0.537801362650014,0.025030336192281344,4.88138660352811,0.581904202150014,220514.1975,397.7725
gemma2_9b,31,10000000.0,290,0.5466071188163221,0.5696036956270116,0.022996576810689562,4.2071491605320945,0.6129509256270116,433472.3,605.485
gemma2_9b,31,50000000.0,955,0.6246627038176102,0.6247713303282256,0.00010862651061538386,0.017389626425832007,0.6481669294282255,1169779.955,949.32
gemma2_9b,32,100000.0,6,0.25856444041580545,0.2798980931539851,0.021333652738179665,8.250806918334307,0.3644597931539852,8456.17,17.805
gemma2_9b,32,500000.0,26,0.36575843667327645,0.3947235947267787,0.02896515805350225,7.919204357103088,0.4549604297267787,30118.4175,75.6425
gemma2_9b,32,1000000.0,36,0.40836671571510613,0.4413814600656129,0.033014744350506775,8.084582577376178,0.502426185065613,61044.725,136.925
gemma2_9b,32,5000000.0,172,0.5127955421891943,0.5439284730112984,0.03113293082210411,6.071217134453503,0.5900974580112985,230844.925,376.9475
gemma2_9b,32,10000000.0,355,0.5465496425603459,0.5769937484546849,0.03044410589433899,5.5702361731903585,0.616995642704685,400018.9425,537.89
gemma2_9b,32,50000000.0,888,0.6308043488541675,0.6348403670864827,0.004036018232315253,0.6398209269873502,0.6615569691864828,1335830.105,949.28
gemma2_9b,33,100000.0,7,0.25687903017700564,0.28390482367070513,0.02702579349369949,10.520825103970937,0.37782637367070504,9392.155,12.15
gemma2_9b,33,500000.0,25,0.3663988881482902,0.3786580963043161,0.012259208156025936,3.3458639074975434,0.45374767130431615,37544.7875,59.925
gemma2_9b,33,1000000.0,52,0.41503239236015205,0.43163046307512304,0.01659807071497099,3.9992229571728726,0.49602954807512295,64399.085,106.2675
gemma2_9b,33,5000000.0,176,0.5128531451996533,0.5333563794010598,0.02050323420140654,3.997876271856468,0.5809395944010599,237916.075,326.735
gemma2_9b,33,10000000.0,394,0.5482575903269354,0.5631781540016503,0.014920563674714837,2.721451364826057,0.6060612205016502,428830.665,531.54
gemma2_9b,33,50000000.0,936,0.6189911699288032,0.6193807387254392,0.0003895687966359862,0.06293608302696703,0.6478604478754393,1423985.4575,952.8325
gemma2_9b,34,100000.0,6,0.27483058353595097,0.3073891934182166,0.03255860988226561,11.846792836288024,0.39465171841821656,8726.2525,18.19
gemma2_9b,34,500000.0,19,0.3817509639371768,0.42120625444509435,0.03945529050791757,10.335347971619155,0.4852140444450943,32003.895,71.405
gemma2_9b,34,1000000.0,43,0.4305487291294984,0.4628274523308281,0.03227872320132974,7.497112641951639,0.5223461323308282,59518.68,132.9175
gemma2_9b,34,5000000.0,172,0.5074659266464202,0.5427644392869143,0.035298512640494106,6.955838961201536,0.5929639892869143,250997.75,413.97
gemma2_9b,34,10000000.0,379,0.5462389249279057,0.5695141846511035,0.023275259723197772,4.26100350250025,0.6123732644011035,428590.7975,593.1075
gemma2_9b,34,50000000.0,956,0.6137365178430672,0.613927882304551,0.0001913644614838228,0.03118023059086649,0.6392458527045509,1265898.52,960.0
gemma2_9b,35,100000.0,5,0.26415709994039405,0.2866087699916688,0.02245167005127474,8.499362711182423,0.3759863199916688,8937.755,20.035
gemma2_9b,35,500000.0,29,0.3715676588526586,0.39139530881542584,0.019827649962767258,5.336215219589311,0.46077339381542587,34689.0425,92.255
gemma2_9b,35,1000000.0,40,0.4189020217734828,0.4362621119519823,0.017360090178499488,4.144188682833999,0.5004110594519823,64148.9475,152.645
gemma2_9b,35,5000000.0,196,0.508117377262862,0.5379409228044311,0.029823545541569074,5.869420507171633,0.5822568323044311,221579.5475,374.505
gemma2_9b,35,10000000.0,303,0.5424749061743025,0.5712813646317642,0.02880645845746166,5.310191887144335,0.6132138048817641,419324.4025,575.2725
gemma2_9b,35,50000000.0,960,0.6209256592836838,0.6205356023272929,-0.0003900569563909384,-0.06281862418778415,0.645913529527293,1268896.36,949.3175
gemma2_9b,36,100000.0,5,0.26095946823725297,0.2832102520783373,0.02225078384108431,8.526528656494222,0.3707814770783373,8757.1225,16.18
gemma2_9b,36,500000.0,24,0.3755338606145837,0.38770582114080854,0.012171960526224823,3.2412418167311676,0.45954981614080864,35921.9975,91.5625
gemma2_9b,36,1000000.0,61,0.4078379756684211,0.44440332347006456,0.036565347801643444,8.965655476715995,0.5040756234700646,59672.3,149.635
gemma2_9b,36,5000000.0,210,0.5093473229621253,0.5312575854663608,0.021910262504235556,4.301634958404364,0.5752662384663609,220043.265,362.195
gemma2_9b,36,10000000.0,255,0.5417524266463828,0.5649154896136475,0.02316306296726467,4.275580842461802,0.6048312061136474,399157.165,503.235
gemma2_9b,36,50000000.0,940,0.6184030970293999,0.6181941511821724,-0.0002089458472275263,-0.03378796908217823,0.6467198151821725,1426283.2,960.0
gemma2_9b,37,100000.0,4,0.2483288850584126,0.27168736638695234,0.023358481328539737,9.406268353778211,0.35665559138695235,8496.8225,9.835
gemma2_9b,37,500000.0,26,0.36480342717547487,0.3837690711971506,0.01896564402167572,5.198866734481915,0.4402477911971506,28239.36,33.245
gemma2_9b,37,1000000.0,37,0.4094635599289591,0.4222354688804668,0.012771908951507704,3.119180850604532,0.4776041788804669,55368.71,67.6775
gemma2_9b,37,5000000.0,230,0.49048945729327154,0.5096253233985152,0.01913586610524365,3.9013817362851095,0.5599154728985153,251450.7475,319.2125
gemma2_9b,37,10000000.0,512,0.5174031440316742,0.5423922213459711,0.024989077314296892,4.829711145467473,0.5860883460959712,436961.2475,472.68
gemma2_9b,37,50000000.0,933,0.5976788617222902,0.5985224665755504,0.0008436048532601825,0.14114684444907827,0.6294127002255504,1544511.6825,952.8325
gemma2_9b,38,100000.0,7,0.2588852371340795,0.276248859952718,0.017363622818638458,6.707073377708921,0.36273353495271793,8648.4675,13.775
gemma2_9b,38,500000.0,16,0.3717227322483902,0.4011907478261793,0.02946801557778911,7.927418212910955,0.46294057782617926,30874.915,58.8125
gemma2_9b,38,1000000.0,40,0.4178814270018256,0.450238653932692,0.0323572269308664,7.743159863078825,0.509418891432692,59180.2375,121.97
gemma2_9b,38,5000000.0,171,0.5139066537166047,0.5400632786218985,0.0261566249052938,5.089761869422681,0.5890855481218985,245111.3475,386.9525
gemma2_9b,38,10000000.0,295,0.5504859695414198,0.5733145301742555,0.02282856063283567,4.146983192296965,0.6172921181742556,439775.88,553.3725
gemma2_9b,38,50000000.0,959,0.6301709988305239,0.6306146292203958,0.0004436303898719407,0.07039841419158187,0.6565371492203957,1296126.0,949.285
gemma2_9b,39,100000.0,5,0.2674514818697361,0.2830458902437485,0.01559440837401238,5.830742931388106,0.36419221524374845,8114.6325,14.5525
gemma2_9b,39,500000.0,21,0.38146868410872803,0.38773807747370315,0.006269393364975118,1.6434883454779698,0.44733220247370314,29797.0625,62.3075
gemma2_9b,39,1000000.0,42,0.4284519422994687,0.438693272751077,0.0102413304516083,2.390310193634288,0.497048277751077,58355.005,130.8075
gemma2_9b,39,5000000.0,145,0.5136856563610936,0.5415249111519718,0.02783925479087812,5.419511805739152,0.5920748771519719,252749.83,418.5925
gemma2_9b,39,10000000.0,323,0.5528381150400148,0.5788671537426111,0.02602903870259632,4.708256900975853,0.6228992774926112,440321.2375,591.1425
gemma2_9b,39,50000000.0,933,0.6353973759650114,0.6361098140681009,0.0007124381030894078,0.11212481040032476,0.6610472586681009,1246872.23,949.6525
