variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_rayleigh_open5_conf00,gemma2_9b,1000000.0,3,0.5052239091101356,0.4657898016705071,0.5446580165497641,19832.293333333335,18097.315693422082,21567.270973244587,19832.293333333335,18097.31569342208,21567.27097324459
local_rayleigh_open5_conf00,gemma2_9b,5000000.0,3,0.5647307840327674,0.5059843612206201,0.6234772068449148,148231.845,125064.33017334431,171399.3598266557,148231.845,125064.3301733443,171399.3598266557
local_rayleigh_open5_conf00,gemma2_9b,10000000.0,3,0.6198188827666362,0.5445963324240216,0.6950414331092508,351301.4483333333,285022.192277087,417580.7043895796,351301.4483333333,285022.192277087,417580.7043895796
local_rayleigh_open5_conf00,gemma2_9b,50000000.0,3,0.5108333333333333,0.4908698695547229,0.5307967971119436,1374515.6333333335,1265871.4731764304,1483159.7934902366,1374515.6333333335,1265871.4731764304,1483159.7934902366
local_rayleigh_open5_conf00,llama3.1_8b,100000.0,3,0.4940656237424584,0.46563606058878254,0.5224951868961343,10399.706666666667,9506.894556203153,11292.51877713018,10399.706666666667,9506.894556203153,11292.51877713018
local_rayleigh_open5_conf00,llama3.1_8b,500000.0,3,0.5212879165926722,0.47045374744726876,0.5721220857380755,13425.018333333333,10689.81996564236,16160.216701024307,13425.018333333333,10689.81996564236,16160.216701024307
local_rayleigh_open5_conf00,llama3.1_8b,1000000.0,3,0.516085214255171,0.4631121272234129,0.569058301286929,21758.77666666667,14479.24172017842,29038.311613154918,21758.77666666667,14479.241720178425,29038.31161315491
local_rayleigh_open5_conf00,llama3.1_8b,5000000.0,3,0.5713453197402217,0.5448091938011675,0.5978814456792759,136081.21833333335,104787.7219659938,167374.7147006729,136081.21833333332,104787.72196599378,167374.71470067286
local_rayleigh_open5_conf00,llama3.1_8b,10000000.0,3,0.5648860440524215,0.538006845366651,0.591765242738192,311865.7266666666,245961.48816728988,377769.9651660434,311865.7266666666,245961.48816728982,377769.96516604343
local_rayleigh_open5_conf00,llama3.1_8b,50000000.0,3,0.5212658057868896,0.48086228352987725,0.561669328043902,1840059.8633333333,1796906.4868491702,1883213.2398174964,1840059.8633333333,1796906.4868491702,1883213.2398174964
local_rayleigh_open5_conf00,llama3.2_3b,100000.0,3,0.48200719854197854,0.35470606761669116,0.6093083294672659,9644.476666666667,8634.530515064918,10654.422818268416,9644.476666666667,8634.530515064918,10654.422818268416
local_rayleigh_open5_conf00,llama3.2_3b,500000.0,3,0.5159768620942065,0.4351620803767661,0.5967916438116467,12034.611666666666,10916.792314344955,13152.431018988376,12034.611666666666,10916.792314344955,13152.431018988376
local_rayleigh_open5_conf00,llama3.2_3b,1000000.0,3,0.48973560340110006,0.41732958207930215,0.562141624722898,18966.746666666666,13921.77669667035,24011.716636662983,18966.746666666666,13921.77669667035,24011.716636662983
local_rayleigh_open5_conf00,llama3.2_3b,5000000.0,3,0.5178965294454566,0.47186849878158843,0.5639245601093248,148578.995,118358.77260438469,178799.2173956153,148578.995,118358.77260438469,178799.2173956153
local_rayleigh_open5_conf00,llama3.2_3b,10000000.0,3,0.5775,0.5022035772293845,0.6527964227706156,328823.54,242235.71608768924,415411.3639123107,328823.54,242235.71608768916,415411.3639123108
local_rayleigh_open5_conf00,llama3.2_3b,50000000.0,3,0.5144396312444643,0.5046629558553343,0.5242163066335944,1696066.87,1600611.5379439418,1791522.2020560584,1696066.87,1600611.5379439418,1791522.2020560584
local_rayleigh_open5_conf00,mistral_7b,100000.0,3,0.5004482038102914,0.4561844890749002,0.5447119185456827,9842.460000000001,8835.680231431987,10849.239768568015,9842.460000000001,8835.680231431987,10849.239768568015
local_rayleigh_open5_conf00,mistral_7b,500000.0,3,0.5316842409287478,0.4836585962770061,0.5797098855804894,10737.336666666666,9593.445641345463,11881.22769198787,10737.336666666668,9593.445641345466,11881.22769198787
