variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
reference_train_scale,llama3.1_8b,27,5000000.0,0.66,225900.56,225900.56
reference_train_scale,llama3.1_8b,27,10000000.0,0.645,433781.945,433781.945
reference_train_scale,llama3.1_8b,27,50000000.0,0.525,1809516.37,1809516.3700000003
local_exp_open5_conf06,llama3.1_8b,27,100000.0,0.5503065722666028,11512.875,11512.875
local_exp_open5_conf06,llama3.1_8b,27,500000.0,0.5858013436647872,27600.535,27600.535
local_exp_open5_conf06,llama3.1_8b,27,1000000.0,0.6159898161426234,52172.375,52172.375
local_exp_open5_conf06,llama3.1_8b,27,5000000.0,0.6477744677713884,237724.44,237724.44
local_exp_open5_conf06,llama3.1_8b,27,10000000.0,0.6505874229227735,436689.515,436689.515
local_exp_open5_conf06,llama3.1_8b,27,50000000.0,0.525,1809516.37,1809516.3700000003
local_rayleigh_open5_conf12,llama3.1_8b,27,100000.0,0.5519689100688281,13447.62,13447.62
local_rayleigh_open5_conf12,llama3.1_8b,27,500000.0,0.5607463189622796,43116.895,43116.895
local_rayleigh_open5_conf12,llama3.1_8b,27,1000000.0,0.5800870527818099,77322.475,77322.475
local_rayleigh_open5_conf12,llama3.1_8b,27,5000000.0,0.5725,324388.25,324388.25
local_rayleigh_open5_conf12,llama3.1_8b,27,10000000.0,0.5925,489458.82,489458.82
local_rayleigh_open5_conf12,llama3.1_8b,27,50000000.0,0.525,1809516.37,1809516.3700000003
local_rayleigh_open5_conf14,llama3.1_8b,27,100000.0,0.5270838988111395,15822.035,15822.035
local_rayleigh_open5_conf14,llama3.1_8b,27,500000.0,0.5565563699958086,50936.695,50936.695
local_rayleigh_open5_conf14,llama3.1_8b,27,1000000.0,0.5629288460368636,92142.12,92142.12
local_rayleigh_open5_conf14,llama3.1_8b,27,5000000.0,0.565,352687.905,352687.905
local_rayleigh_open5_conf14,llama3.1_8b,27,10000000.0,0.6,512572.44,512572.44
local_rayleigh_open5_conf14,llama3.1_8b,27,50000000.0,0.525,1809516.37,1809516.3700000003
local_rayleigh_open5_conf16,llama3.1_8b,27,100000.0,0.5507109902984063,16727.76,16727.76
local_rayleigh_open5_conf16,llama3.1_8b,27,500000.0,0.5715728001529782,57839.565,57839.565
