variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
local_halfnormal_open5_conf02,qwen2.5_7b,17,1000000.0,0.4741659907788949,95797.87,95797.87
local_halfnormal_open5_conf02,qwen2.5_7b,17,5000000.0,0.555,427648.65,427648.65
local_halfnormal_open5_conf02,qwen2.5_7b,17,10000000.0,0.615,706263.125,706263.125
local_halfnormal_open5_conf02,qwen2.5_7b,17,50000000.0,0.5053943200599424,1761234.08,1761234.08
local_halfnormal_open5_conf04,qwen2.5_7b,17,100000.0,0.5352927255788983,11321.905,11321.905
local_halfnormal_open5_conf04,qwen2.5_7b,17,500000.0,0.5042076750362805,45467.685,45467.685
local_halfnormal_open5_conf04,qwen2.5_7b,17,1000000.0,0.4425,162726.05,162726.05
local_halfnormal_open5_conf04,qwen2.5_7b,17,5000000.0,0.5975,511013.57,511013.57
local_halfnormal_open5_conf04,qwen2.5_7b,17,10000000.0,0.617769672615979,747123.25,747123.25
local_halfnormal_open5_conf04,qwen2.5_7b,17,50000000.0,0.5053943200599424,1761234.08,1761234.08
local_halfnormal_open5_conf06,qwen2.5_7b,17,100000.0,0.5486274997434135,11659.6,11659.6
local_halfnormal_open5_conf06,qwen2.5_7b,17,500000.0,0.4887664562867626,65870.505,65870.505
local_halfnormal_open5_conf06,qwen2.5_7b,17,1000000.0,0.4475,229198.545,229198.545
local_halfnormal_open5_conf06,qwen2.5_7b,17,5000000.0,0.5839881470204437,612398.25,612398.25
local_halfnormal_open5_conf06,qwen2.5_7b,17,10000000.0,0.6275,820890.385,820890.385
local_halfnormal_open5_conf06,qwen2.5_7b,17,50000000.0,0.5053943200599424,1761234.08,1761234.08
local_halfnormal_open5_conf08,qwen2.5_7b,17,100000.0,0.5514583514259623,12918.16,12918.16
local_halfnormal_open5_conf08,qwen2.5_7b,17,500000.0,0.49,104105.845,104105.845
local_halfnormal_open5_conf08,qwen2.5_7b,17,1000000.0,0.4675,261793.86,261793.86
local_halfnormal_open5_conf08,qwen2.5_7b,17,5000000.0,0.605,666559.215,666559.215
local_halfnormal_open5_conf08,qwen2.5_7b,17,10000000.0,0.6312526786521395,902447.59,902447.59
local_halfnormal_open5_conf08,qwen2.5_7b,17,50000000.0,0.5053943200599424,1761234.08,1761234.08
reference_train_scale,qwen2.5_7b,18,100000.0,0.5803864459209452,10744.95,10744.95
reference_train_scale,qwen2.5_7b,18,500000.0,0.5625,33551.72,33551.72
reference_train_scale,qwen2.5_7b,18,1000000.0,0.6168622426035206,54365.705,54365.705
reference_train_scale,qwen2.5_7b,18,5000000.0,0.5805660040904559,240365.38,240365.38
reference_train_scale,qwen2.5_7b,18,10000000.0,0.5989967800656444,486576.265,486576.265
